year,month,day,team,offensive_yards_per_point
2012,1,1,Buffalo,14.0
2012,1,1,Atlanta,14.0
2012,1,1,Tennessee,15.3
2012,1,1,Denver,21.8
2012,1,1,Las Vegas,13.6
2012,1,1,Dallas,15.2
2012,1,1,Minnesota,16.1
2012,1,1,Arizona,16.3
2012,1,1,NY Giants,19.4
2012,1,1,Miami,18.5
2012,1,1,LA Chargers,26.5
2012,1,1,Carolina,14.0
2012,1,1,Seattle,14.7
2012,1,1,Pittsburgh,22.3
2012,1,1,Philadelphia,23.3
2012,1,1,Tampa Bay,18.1
2012,1,1,Washington,18.1
2012,1,1,Cleveland,13.7
2012,1,1,Jacksonville,19.6
2012,1,1,Indianapolis,17.0
2012,1,1,Kansas City,28.0
2012,1,1,LA Rams,13.6
2011,12,25,Green Bay,22.5
2011,12,25,NY Jets,23.6
2011,12,25,Detroit,11.6
2011,12,25,San Francisco,18.4
2011,12,25,New England,14.8
2011,12,25,Chicago,15.8
2011,12,25,New Orleans,13.6
2011,12,25,Baltimore,14.2
2011,12,25,Cincinnati,13.1
2011,12,25,Buffalo,8.8
2011,12,25,Seattle,15.7
2011,12,25,Atlanta,9.1
2011,12,25,Minnesota,11.8
2011,12,25,Carolina,9.0
2011,12,25,Houston,17.7
2011,12,25,Denver,20.9
2011,12,25,Miami,15.9
2011,12,25,NY Giants,11.4
2011,12,25,LA Chargers,36.7
2011,12,25,Dallas,34.0
2011,12,25,Tennessee,17.7
2011,12,25,Philadelphia,19.3
2011,12,25,Arizona,19.8
2011,12,25,Las Vegas,19.3
2011,12,25,Jacksonville,17.6
2011,12,25,Pittsburgh,14.0
2011,12,25,Washington,15.3
2011,12,25,Tampa Bay,19.8
2011,12,25,Indianapolis,16.8
2011,12,25,Cleveland,18.3
2011,12,25,Kansas City,33.5
2011,12,18,Green Bay,8.5
2011,12,18,NY Jets,8.5
2011,12,18,San Francisco,12.3
2011,12,18,Detroit,8.2
2011,12,18,Chicago,24.5
2011,12,18,New England,12.7
2011,12,18,New Orleans,19.9
2011,12,18,Baltimore,14.9
2011,12,18,Cincinnati,15.0
2011,12,18,Houston,20.6
2011,12,18,Atlanta,9.1
2011,12,18,Denver,26.5
2011,12,18,Buffalo,28.1
2011,12,18,LA Chargers,9.9
2011,12,18,NY Giants,13.8
2011,12,18,Dallas,12.9
2011,12,18,Miami,20.4
2011,12,18,Tennessee,21.9
2011,12,18,Minnesota,15.2
2011,12,18,Seattle,12.0
2011,12,18,Arizona,15.5
2011,12,18,Las Vegas,22.3
2011,12,18,Carolina,18.1
2011,12,18,Pittsburgh,29.7
2011,12,18,Jacksonville,14.8
2011,12,18,Philadelphia,9.2
2011,12,18,Tampa Bay,12.7
2011,12,18,Washington,17.1
2011,12,18,Indianapolis,16.7
2011,12,18,Cleveland,101.3
2011,12,18,Kansas City,22.1
2011,12,18,LA Rams,21.6
2011,12,11,Green Bay,11.8
2011,12,11,NY Jets,7.8
2011,12,11,San Francisco,15.0
2011,12,11,Chicago,60.3
2011,12,11,New Orleans,14.1
2011,12,11,Detroit,27.4
2011,12,11,Baltimore,18.7
2011,12,11,New England,11.8
2011,12,11,Houston,19.8
2011,12,11,Cincinnati,33.1
2011,12,11,Denver,9.6
2011,12,11,Buffalo,22.7
2011,12,11,Tennessee,13.8
2011,12,11,Miami,10.6
2011,12,11,NY Giants,12.8
2011,12,11,Minnesota,15.3
2011,12,11,Las Vegas,21.7
2011,12,11,Atlanta,33.7
2011,12,11,LA Chargers,11.4
2011,12,11,Dallas,25.8
2011,12,11,Arizona,17.2
2011,12,11,Carolina,10.1
2011,12,11,Seattle,11.2
2011,12,11,Pittsburgh,29.7
2011,12,11,Philadelphia,23.6
2011,12,11,Tampa Bay,15.0
2011,12,11,Washington,16.0
2011,12,11,Jacksonville,21.9
2011,12,11,Indianapolis,18.2
2011,12,11,Cleveland,101.3
2011,12,11,Kansas City,25.2
2011,12,4,Green Bay,12.9
2011,12,4,Chicago,20.1
2011,12,4,San Francisco,28.3
2011,12,4,Detroit,27.3
2011,12,4,NY Jets,11.4
2011,12,4,Baltimore,15.8
2011,12,4,New Orleans,11.8
2011,12,4,Cincinnati,16.9
2011,12,4,Houston,10.8
2011,12,4,New England,12.0
2011,12,4,Buffalo,14.0
2011,12,4,Atlanta,14.0
2011,12,4,Tennessee,15.3
2011,12,4,Denver,21.8
2011,12,4,Las Vegas,13.6
2011,12,4,Dallas,15.2
2011,12,4,Minnesota,16.1
2011,12,4,Arizona,16.3
2011,12,4,NY Giants,19.4
2011,12,4,Miami,18.5
2011,12,4,Seattle,11.2
2011,12,4,LA Chargers,26.5
2011,12,4,Carolina,14.0
2011,12,4,Pittsburgh,22.3
2011,12,4,Philadelphia,23.6
2011,12,4,Tampa Bay,18.1
2011,12,4,Washington,18.1
2011,12,4,Cleveland,13.7
2011,12,4,Jacksonville,19.6
2011,12,4,Indianapolis,17.0
2011,12,4,Kansas City,28.0
2011,12,4,LA Rams,13.6
2011,11,27,Green Bay,12.9
2011,11,27,Chicago,12.2
2011,11,27,San Francisco,28.3
2011,11,27,Detroit,27.3
2011,11,27,Baltimore,15.8
2011,11,27,NY Jets,24.5
2011,11,27,Cincinnati,20.1
2011,11,27,New Orleans,14.0
2011,11,27,Houston,11.4
2011,11,27,New England,11.2
2011,11,27,Buffalo,30.9
2011,11,27,Denver,13.5
2011,11,27,Tennessee,17.5
2011,11,27,Atlanta,18.8
2011,11,27,Dallas,15.2
2011,11,27,NY Giants,27.8
2011,11,27,Las Vegas,11.1
2011,11,27,Minnesota,14.8
2011,11,27,Arizona,32.7
2011,11,27,Miami,18.5
2011,11,27,LA Chargers,16.6
2011,11,27,Pittsburgh,13.7
2011,11,27,Philadelphia,23.0
2011,11,27,Seattle,12.0
2011,11,27,Carolina,11.7
2011,11,27,Tampa Bay,17.5
2011,11,27,Washington,14.1
2011,11,27,Jacksonville,30.3
2011,11,27,Cleveland,23.9
2011,11,27,Indianapolis,70.7
2011,11,27,Kansas City,111.3
2011,11,27,LA Rams,26.4
2011,11,20,Green Bay,7.9
2011,11,20,San Francisco,11.3
2011,11,20,Chicago,5.8
2011,11,20,Detroit,30.2
2011,11,20,Cincinnati,16.4
2011,11,20,Baltimore,19.0
2011,11,20,NY Jets,24.5
2011,11,20,New Orleans,14.0
2011,11,20,Buffalo,38.7
2011,11,20,Houston,11.4
2011,11,20,New England,10.5
2011,11,20,Denver,13.5
2011,11,20,Atlanta,20.9
2011,11,20,Tennessee,12.8
2011,11,20,NY Giants,19.8
2011,11,20,Arizona,17.6
2011,11,20,Dallas,9.8
2011,11,20,Minnesota,38.0
2011,11,20,LA Chargers,18.5
2011,11,20,Las Vegas,20.4
2011,11,20,Philadelphia,17.0
2011,11,20,Pittsburgh,13.7
2011,11,20,Miami,15.2
2011,11,20,Seattle,14.9
2011,11,20,Carolina,93.0
2011,11,20,Jacksonville,14.8
2011,11,20,Tampa Bay,25.7
2011,11,20,Kansas City,25.8
2011,11,20,Cleveland,27.9
2011,11,20,Washington,27.3
2011,11,20,Indianapolis,70.7
2011,11,20,LA Rams,21.6
2011,11,13,Detroit,8.4
2011,11,13,San Francisco,17.2
2011,11,13,Green Bay,8.2
2011,11,13,NY Jets,12.9
2011,11,13,Cincinnati,13.3
2011,11,13,Baltimore,15.5
2011,11,13,Buffalo,26.1
2011,11,13,Chicago,12.4
2011,11,13,New Orleans,16.8
2011,11,13,Atlanta,13.9
2011,11,13,Denver,10.8
2011,11,13,Houston,12.7
2011,11,13,NY Giants,15.0
2011,11,13,Arizona,13.8
2011,11,13,Minnesota,15.0
2011,11,13,New England,21.9
2011,11,13,Tennessee,19.3
2011,11,13,LA Chargers,18.5
2011,11,13,Las Vegas,20.4
2011,11,13,Philadelphia,13.8
2011,11,13,Carolina,19.3
2011,11,13,Pittsburgh,19.6
2011,11,13,Dallas,19.2
2011,11,13,Tampa Bay,22.8
2011,11,13,Miami,11.3
2011,11,13,Kansas City,114.3
2011,11,13,Seattle,29.3
2011,11,13,Cleveland,14.3
2011,11,13,Jacksonville,12.4
2011,11,13,Indianapolis,26.6
2011,11,13,Washington,27.5
2011,11,13,LA Rams,29.5
2011,11,6,San Francisco,17.4
2011,11,6,Detroit,8.4
2011,11,6,NY Jets,11.8
2011,11,6,Buffalo,17.0
2011,11,6,Green Bay,12.8
2011,11,6,Baltimore,13.5
2011,11,6,Cincinnati,7.4
2011,11,6,New Orleans,13.5
2011,11,6,Chicago,16.5
2011,11,6,Atlanta,14.3
2011,11,6,NY Giants,20.1
2011,11,6,New England,12.5
2011,11,6,Houston,14.9
2011,11,6,Minnesota,15.0
2011,11,6,Tennessee,11.5
2011,11,6,Arizona,7.7
2011,11,6,Denver,31.2
2011,11,6,Kansas City,14.8
2011,11,6,LA Chargers,22.4
2011,11,6,Philadelphia,14.6
2011,11,6,Pittsburgh,17.1
2011,11,6,Dallas,38.1
2011,11,6,Carolina,19.3
2011,11,6,Tampa Bay,15.6
2011,11,6,Seattle,34.3
2011,11,6,Indianapolis,39.9
2011,11,6,Jacksonville,12.4
2011,11,6,Cleveland,29.0
2011,11,6,Miami,14.5
2011,11,6,LA Rams,10.4
2011,10,30,San Francisco,17.4
2011,10,30,Buffalo,13.2
2011,10,30,Detroit,13.8
2011,10,30,Green Bay,14.5
2011,10,30,Las Vegas,11.3
2011,10,30,New Orleans,11.4
2011,10,30,NY Jets,18.3
2011,10,30,Houston,14.3
2011,10,30,NY Giants,11.5
2011,10,30,Baltimore,14.9
2011,10,30,Cleveland,16.5
2011,10,30,Denver,16.5
2011,10,30,Minnesota,14.0
2011,10,30,Chicago,17.1
2011,10,30,New England,16.0
2011,10,30,Philadelphia,23.5
2011,10,30,Tampa Bay,18.4
2011,10,30,Cincinnati,28.5
2011,10,30,Washington,18.6
2011,10,30,Indianapolis,12.1
2011,10,30,Atlanta,25.0
2011,10,30,Arizona,32.4
2011,10,30,Dallas,20.8
2011,10,30,Tennessee,19.6
2011,10,30,LA Chargers,18.8
2011,10,30,Carolina,16.6
2011,10,30,Pittsburgh,17.7
2011,10,30,Seattle,20.1
2011,10,30,Miami,23.1
2011,10,30,LA Rams,34.9
2011,10,30,Jacksonville,25.7
2011,10,30,Kansas City,14.8
2011,10,23,San Francisco,8.6
2011,10,23,Buffalo,12.7
2011,10,23,NY Jets,8.8
2011,10,23,Detroit,8.6
2011,10,23,Green Bay,14.0
2011,10,23,Houston,15.0
2011,10,23,Baltimore,17.6
2011,10,23,Las Vegas,13.0
2011,10,23,Cleveland,11.2
2011,10,23,New Orleans,12.7
2011,10,23,Philadelphia,14.4
2011,10,23,Cincinnati,17.4
2011,10,23,Denver,13.3
2011,10,23,Chicago,18.9
2011,10,23,Arizona,15.4
2011,10,23,Tampa Bay,14.0
2011,10,23,Atlanta,9.1
2011,10,23,NY Giants,11.5
2011,10,23,New England,14.4
2011,10,23,Washington,20.7
2011,10,23,Minnesota,19.9
2011,10,23,Dallas,17.5
2011,10,23,Tennessee,16.6
2011,10,23,LA Chargers,22.4
2011,10,23,Indianapolis,15.0
2011,10,23,Miami,23.5
2011,10,23,Carolina,20.7
2011,10,23,Pittsburgh,17.5
2011,10,23,LA Rams,22.9
2011,10,23,Jacksonville,67.7
2011,10,23,Kansas City,89.0
2011,10,16,San Francisco,6.3
2011,10,16,Buffalo,8.9
2011,10,16,Green Bay,9.5
2011,10,16,Cincinnati,10.9
2011,10,16,Minnesota,11.0
2011,10,16,Baltimore,11.0
2011,10,16,Houston,11.3
2011,10,16,Washington,11.9
2011,10,16,Las Vegas,12.6
2011,10,16,Chicago,12.6
2011,10,16,Seattle,12.9
2011,10,16,Philadelphia,13.0
2011,10,16,NY Jets,13.3
2011,10,16,New Orleans,14.0
2011,10,16,Arizona,14.1
2011,10,16,Denver,15.5
2011,10,16,Tampa Bay,15.8
2011,10,16,Detroit,16.0
2011,10,16,Dallas,16.3
2011,10,16,New England,16.4
2011,10,16,Cleveland,16.8
2011,10,16,LA Chargers,17.0
2011,10,16,Jacksonville,20.2
2011,10,16,Miami,20.3
2011,10,16,Tennessee,20.9
2011,10,16,NY Giants,22.5
2011,10,16,Carolina,22.7
2011,10,16,LA Rams,25.8
2011,10,16,Kansas City,30.4
2011,10,16,Atlanta,32.2
2011,10,16,Indianapolis,33.7
2011,10,16,Pittsburgh,44.6
2011,10,9,Green Bay,9.5
2011,10,9,New Orleans,14.0
2011,10,2,New England,17.7
2011,10,2,Atlanta,9.2
2011,10,2,Tennessee,17.1
2011,10,2,Baltimore,5.3
2011,10,2,Las Vegas,11.1
2011,10,2,Chicago,21.5
2011,10,2,Green Bay,10.9
2011,10,2,Indianapolis,19.5
2011,10,2,Pittsburgh,15.5
2011,10,2,LA Chargers,13.5
2011,10,2,Philadelphia,22.0
2011,10,2,Seattle,11.5
2011,10,2,Dallas,19.4
2011,10,2,Arizona,39.9
2011,10,2,Detroit,17.9
2011,10,2,NY Jets,15.2
2011,10,2,New Orleans,13.2
2011,10,2,Kansas City,23.0
2011,10,2,NY Giants,19.1
2011,10,2,Jacksonville,18.9
2011,10,2,Tampa Bay,13.8
2011,10,2,Houston,14.6
2011,10,2,Denver,12.0
2011,10,2,Cincinnati,56.4
2011,10,2,San Francisco,9.5
2011,10,2,LA Rams,30.7
2011,10,2,Cleveland,25.0
2011,10,2,Buffalo,23.1
2011,10,2,Washington,27.5
2011,10,2,Minnesota,16.2
2011,10,2,Miami,35.7
2011,10,2,Carolina,29.1
2011,9,25,San Francisco,8.6
2011,9,25,Buffalo,12.7
2011,9,25,NY Jets,8.8
2011,9,25,Detroit,8.6
2011,9,25,Green Bay,14.0
2011,9,25,Houston,15.0
2011,9,25,Baltimore,17.6
2011,9,25,Las Vegas,13.0
2011,9,25,Cleveland,11.2
2011,9,25,New Orleans,12.7
2011,9,25,Philadelphia,14.4
2011,9,25,Cincinnati,17.4
2011,9,25,Denver,13.3
2011,9,25,Chicago,18.9
2011,9,25,Arizona,15.4
2011,9,25,Tampa Bay,14.0
2011,9,25,Atlanta,9.1
2011,9,25,NY Giants,11.5
2011,9,25,New England,14.4
2011,9,25,Washington,20.7
2011,9,25,Minnesota,19.9
2011,9,25,Dallas,17.5
2011,9,25,Tennessee,16.6
2011,9,25,LA Chargers,22.4
2011,9,25,Indianapolis,15.0
2011,9,25,Miami,23.5
2011,9,25,Carolina,20.7
2011,9,25,Pittsburgh,17.5
2011,9,25,LA Rams,22.9
2011,9,25,Jacksonville,67.7
2011,9,25,Kansas City,89.0
2011,9,18,San Francisco,6.3
2011,9,18,Buffalo,8.9
2011,9,18,Green Bay,9.5
2011,9,18,Cincinnati,10.9
2011,9,18,Minnesota,11.0
2011,9,18,Baltimore,11.0
2011,9,18,Houston,11.3
2011,9,18,Washington,11.9
2011,9,18,Las Vegas,12.6
2011,9,18,Chicago,12.6
2011,9,18,Seattle,12.9
2011,9,18,Philadelphia,13.0
2011,9,18,NY Jets,13.3
2011,9,18,New Orleans,14.0
2011,9,18,Arizona,14.1
2011,9,18,Denver,15.5
2011,9,18,Tampa Bay,15.8
2011,9,18,Detroit,16.0
2011,9,18,Dallas,16.3
2011,9,18,New England,16.4
2011,9,18,Cleveland,16.8
2011,9,18,LA Chargers,17.0
2011,9,18,Jacksonville,20.2
2011,9,18,Miami,20.3
2011,9,18,Tennessee,20.9
2011,9,18,NY Giants,22.5
2011,9,18,Carolina,22.7
2011,9,18,LA Rams,25.8
2011,9,18,Kansas City,30.4
2011,9,18,Atlanta,32.2
2011,9,18,Indianapolis,33.7
2011,9,18,Pittsburgh,44.6
2011,9,11,Green Bay,9.5
2011,9,11,New Orleans,14.0
2011,9,4,New England,17.7
2011,9,4,Atlanta,9.2
2011,9,4,Tennessee,17.1
2011,9,4,Baltimore,5.3
2011,9,4,Las Vegas,11.1
2011,9,4,Chicago,21.5
2011,9,4,Green Bay,10.9
2011,9,4,Indianapolis,19.5
2011,9,4,Pittsburgh,15.5
2011,9,4,LA Chargers,13.5
2011,9,4,Philadelphia,22.0
2011,9,4,Seattle,11.5
2011,9,4,Dallas,19.4
2011,9,4,Arizona,39.9
2011,9,4,Detroit,17.9
2011,9,4,NY Jets,15.2
2011,9,4,New Orleans,13.2
2011,9,4,Kansas City,23.0
2011,9,4,NY Giants,19.1
2011,9,4,Jacksonville,18.9
2011,9,4,Tampa Bay,13.8
2011,9,4,Houston,14.6
2011,9,4,Denver,12.0
2011,9,4,Cincinnati,56.4
2011,9,4,San Francisco,9.5
2011,9,4,LA Rams,30.7
2011,9,4,Cleveland,25.0
2011,9,4,Buffalo,23.1
2011,9,4,Washington,27.5
2011,9,4,Minnesota,16.2
2011,9,4,Miami,35.7
2011,9,4,Carolina,29.1
2011,2,27,New England,17.7
2011,2,27,Atlanta,9.2
2011,2,27,Tennessee,17.1
2011,2,27,Baltimore,5.3
2011,2,27,Las Vegas,11.1
2011,2,27,Chicago,21.5
2011,2,27,Green Bay,10.9
2011,2,27,Indianapolis,19.5
2011,2,27,Pittsburgh,15.5
2011,2,27,LA Chargers,13.5
2011,2,27,Philadelphia,22.0
2011,2,27,Seattle,11.5
2011,2,27,Dallas,19.4
2011,2,27,Arizona,39.9
2011,2,27,Detroit,17.9
2011,2,27,NY Jets,15.2
2011,2,27,New Orleans,13.2
2011,2,27,Kansas City,23.0
2011,2,27,NY Giants,19.1
2011,2,27,Jacksonville,18.9
2011,2,27,Tampa Bay,13.8
2011,2,27,Houston,14.6
2011,2,27,Denver,12.0
2011,2,27,Cincinnati,56.4
2011,2,27,San Francisco,9.5
2011,2,27,LA Rams,30.7
2011,2,27,Cleveland,25.0
2011,2,27,Buffalo,23.1
2011,2,27,Washington,27.5
2011,2,27,Minnesota,16.2
2011,2,27,Miami,35.7
2011,2,27,Carolina,29.1
2011,2,20,New England,17.7
2011,2,20,Atlanta,9.2
2011,2,20,Tennessee,17.1
2011,2,20,Baltimore,5.3
2011,2,20,Las Vegas,11.1
2011,2,20,Chicago,21.5
2011,2,20,Green Bay,10.9
2011,2,20,Indianapolis,19.5
2011,2,20,Pittsburgh,15.5
2011,2,20,LA Chargers,13.5
2011,2,20,Philadelphia,22.0
2011,2,20,Seattle,11.5
2011,2,20,Dallas,19.4
2011,2,20,Arizona,39.9
2011,2,20,Detroit,17.9
2011,2,20,NY Jets,15.2
2011,2,20,New Orleans,13.2
2011,2,20,Kansas City,23.0
2011,2,20,NY Giants,19.1
2011,2,20,Jacksonville,18.9
2011,2,20,Tampa Bay,13.8
2011,2,20,Houston,14.6
2011,2,20,Denver,12.0
2011,2,20,Cincinnati,56.4
2011,2,20,San Francisco,9.5
2011,2,20,LA Rams,30.7
2011,2,20,Cleveland,25.0
2011,2,20,Buffalo,23.1
2011,2,20,Washington,27.5
2011,2,20,Minnesota,16.2
2011,2,20,Miami,35.7
2011,2,20,Carolina,29.1
2011,2,13,New England,17.7
2011,2,13,Atlanta,9.2
2011,2,13,Tennessee,17.1
2011,2,13,Baltimore,5.3
2011,2,13,Las Vegas,11.1
2011,2,13,Chicago,21.5
2011,2,13,Green Bay,10.9
2011,2,13,Indianapolis,19.5
2011,2,13,Pittsburgh,15.5
2011,2,13,LA Chargers,13.5
2011,2,13,Philadelphia,22.0
2011,2,13,Seattle,11.5
2011,2,13,Dallas,19.4
2011,2,13,Arizona,39.9
2011,2,13,Detroit,17.9
2011,2,13,NY Jets,15.2
2011,2,13,New Orleans,13.2
2011,2,13,Kansas City,23.0
2011,2,13,NY Giants,19.1
2011,2,13,Jacksonville,18.9
2011,2,13,Tampa Bay,13.8
2011,2,13,Houston,14.6
2011,2,13,Denver,12.0
2011,2,13,Cincinnati,56.4
2011,2,13,San Francisco,9.5
2011,2,13,LA Rams,30.7
2011,2,13,Cleveland,25.0
2011,2,13,Buffalo,23.1
2011,2,13,Washington,27.5
2011,2,13,Minnesota,16.2
2011,2,13,Miami,35.7
2011,2,13,Carolina,29.1
2011,2,6,New England,17.7
2011,2,6,Atlanta,9.2
2011,2,6,Tennessee,17.1
2011,2,6,Baltimore,5.3
2011,2,6,Las Vegas,11.1
2011,2,6,Chicago,21.5
2011,2,6,Pittsburgh,12.0
2011,2,6,Indianapolis,19.5
2011,2,6,Green Bay,17.0
2011,2,6,LA Chargers,13.5
2011,2,6,Philadelphia,22.0
2011,2,6,Seattle,11.5
2011,2,6,Dallas,19.4
2011,2,6,Arizona,39.9
2011,2,6,Detroit,17.9
2011,2,6,NY Jets,15.2
2011,2,6,New Orleans,13.2
2011,2,6,Kansas City,23.0
2011,2,6,NY Giants,19.1
2011,2,6,Jacksonville,18.9
2011,2,6,Tampa Bay,13.8
2011,2,6,Houston,14.6
2011,2,6,Denver,12.0
2011,2,6,Cincinnati,56.4
2011,2,6,San Francisco,9.5
2011,2,6,LA Rams,30.7
2011,2,6,Cleveland,25.0
2011,2,6,Buffalo,23.1
2011,2,6,Washington,27.5
2011,2,6,Minnesota,16.2
2011,2,6,Miami,35.7
2011,2,6,Carolina,29.1
2010,9,5,New Orleans,10.7
2010,9,5,Minnesota,17.0
2010,9,5,Green Bay,11.0
2010,9,5,LA Chargers,24.6
2010,9,5,Philadelphia,24.3
2010,9,5,San Francisco,11.8
2010,9,5,Baltimore,90.0
2010,9,5,Indianapolis,25.4
2010,9,5,Arizona,25.6
2010,9,5,NY Giants,25.9
2010,9,5,New England,14.0
2010,9,5,Miami,12.6
2010,9,5,Atlanta,19.9
2010,9,5,NY Jets,22.8
2010,9,5,Chicago,11.3
2010,9,5,Houston,12.9
2010,9,5,Tennessee,17.9
2010,9,5,Pittsburgh,13.4
2010,9,5,Cincinnati,20.1
2010,9,5,Kansas City,11.9
2010,9,5,Denver,21.3
2010,9,5,Carolina,14.2
2010,9,5,Buffalo,13.4
2010,9,5,Cleveland,13.0
2010,9,5,Dallas,82.7
2010,9,5,Seattle,23.8
2010,9,5,Detroit,15.2
2010,9,5,Jacksonville,19.3
2010,9,5,Washington,17.1
2010,9,5,Tampa Bay,20.6
2010,9,5,Las Vegas,25.0
2010,9,5,LA Rams,18.2
2010,2,28,New Orleans,10.7
2010,2,28,Minnesota,17.0
2010,2,28,Green Bay,11.0
2010,2,28,LA Chargers,24.6
2010,2,28,Philadelphia,24.3
2010,2,28,San Francisco,11.8
2010,2,28,Baltimore,90.0
2010,2,28,Indianapolis,25.4
2010,2,28,Arizona,25.6
2010,2,28,NY Giants,25.9
2010,2,28,New England,14.0
2010,2,28,Miami,12.6
2010,2,28,Atlanta,19.9
2010,2,28,NY Jets,22.8
2010,2,28,Chicago,11.3
2010,2,28,Houston,12.9
2010,2,28,Tennessee,17.9
2010,2,28,Pittsburgh,13.4
2010,2,28,Cincinnati,20.1
2010,2,28,Kansas City,11.9
2010,2,28,Denver,21.3
2010,2,28,Carolina,14.2
2010,2,28,Buffalo,13.4
2010,2,28,Cleveland,13.0
2010,2,28,Dallas,82.7
2010,2,28,Seattle,23.8
2010,2,28,Detroit,15.2
2010,2,28,Jacksonville,19.3
2010,2,28,Washington,17.1
2010,2,28,Tampa Bay,20.6
2010,2,28,Las Vegas,25.0
2010,2,28,LA Rams,18.2
2010,2,21,New Orleans,10.7
2010,2,21,Minnesota,17.0
2010,2,21,Green Bay,11.0
2010,2,21,LA Chargers,24.6
2010,2,21,Philadelphia,24.3
2010,2,21,San Francisco,11.8
2010,2,21,Baltimore,90.0
2010,2,21,Indianapolis,25.4
2010,2,21,Arizona,25.6
2010,2,21,NY Giants,25.9
2010,2,21,New England,14.0
2010,2,21,Miami,12.6
2010,2,21,Atlanta,19.9
2010,2,21,NY Jets,22.8
2010,2,21,Chicago,11.3
2010,2,21,Houston,12.9
2010,2,21,Tennessee,17.9
2010,2,21,Pittsburgh,13.4
2010,2,21,Cincinnati,20.1
2010,2,21,Kansas City,11.9
2010,2,21,Denver,21.3
2010,2,21,Carolina,14.2
2010,2,21,Buffalo,13.4
2010,2,21,Cleveland,13.0
2010,2,21,Dallas,82.7
2010,2,21,Seattle,23.8
2010,2,21,Detroit,15.2
2010,2,21,Jacksonville,19.3
2010,2,21,Washington,17.1
2010,2,21,Tampa Bay,20.6
2010,2,21,Las Vegas,25.0
2010,2,21,LA Rams,18.2
2010,2,14,New Orleans,10.7
2010,2,14,Minnesota,17.0
2010,2,14,Green Bay,11.0
2010,2,14,LA Chargers,24.6
2010,2,14,Philadelphia,24.3
2010,2,14,San Francisco,11.8
2010,2,14,Baltimore,90.0
2010,2,14,Indianapolis,25.4
2010,2,14,Arizona,25.6
2010,2,14,NY Giants,25.9
2010,2,14,New England,14.0
2010,2,14,Miami,12.6
2010,2,14,Atlanta,19.9
2010,2,14,NY Jets,22.8
2010,2,14,Chicago,11.3
2010,2,14,Houston,12.9
2010,2,14,Tennessee,17.9
2010,2,14,Pittsburgh,13.4
2010,2,14,Cincinnati,20.1
2010,2,14,Kansas City,11.9
2010,2,14,Denver,21.3
2010,2,14,Carolina,14.2
2010,2,14,Buffalo,13.4
2010,2,14,Cleveland,13.0
2010,2,14,Dallas,82.7
2010,2,14,Seattle,23.8
2010,2,14,Detroit,15.2
2010,2,14,Jacksonville,19.3
2010,2,14,Washington,17.1
2010,2,14,Tampa Bay,20.6
2010,2,14,Las Vegas,25.0
2010,2,14,LA Rams,18.2
2010,2,7,New Orleans,8.3
2010,2,7,Minnesota,17.0
2010,2,7,Green Bay,11.0
2010,2,7,LA Chargers,24.6
2010,2,7,Philadelphia,24.3
2010,2,7,Indianapolis,15.4
2010,2,7,San Francisco,11.8
2010,2,7,Baltimore,90.0
2010,2,7,Arizona,25.6
2010,2,7,NY Giants,25.9
2010,2,7,New England,14.0
2010,2,7,Miami,12.6
2010,2,7,Atlanta,19.9
2010,2,7,NY Jets,22.8
2010,2,7,Chicago,11.3
2010,2,7,Houston,12.9
2010,2,7,Tennessee,17.9
2010,2,7,Pittsburgh,13.4
2010,2,7,Cincinnati,20.1
2010,2,7,Kansas City,11.9
2010,2,7,Denver,21.3
2010,2,7,Carolina,14.2
2010,2,7,Buffalo,13.4
2010,2,7,Cleveland,13.0
2010,2,7,Dallas,82.7
2010,2,7,Seattle,23.8
2010,2,7,Detroit,15.2
2010,2,7,Jacksonville,19.3
2010,2,7,Washington,17.1
2010,2,7,Tampa Bay,20.6
2010,2,7,Las Vegas,25.0
2010,2,7,LA Rams,18.2
2009,2,22,Chicago,12.3
2009,2,22,LA Chargers,12.1
2009,2,22,NY Jets,19.5
2009,2,22,Baltimore,14.1
2009,2,22,Green Bay,15.6
2009,2,22,Arizona,17.7
2009,2,22,Philadelphia,18.2
2009,2,22,Pittsburgh,10.8
2009,2,22,NY Giants,27.9
2009,2,22,Carolina,20.7
2009,2,22,Tennessee,39.1
2009,2,22,New Orleans,13.5
2009,2,22,Minnesota,21.5
2009,2,22,New England,18.5
2009,2,22,Atlanta,10.4
2009,2,22,Indianapolis,21.5
2009,2,22,San Francisco,13.3
2009,2,22,Seattle,15.7
2009,2,22,Tampa Bay,15.8
2009,2,22,Dallas,49.7
2009,2,22,Detroit,15.0
2009,2,22,Miami,30.7
2009,2,22,Las Vegas,10.9
2009,2,22,Houston,14.7
2009,2,22,Jacksonville,35.0
2009,2,22,Kansas City,36.7
2009,2,22,Denver,19.3
2009,2,22,Cincinnati,20.6
2009,2,22,Washington,11.2
2009,2,22,LA Rams,15.1
2009,2,15,Chicago,12.3
2009,2,15,LA Chargers,12.1
2009,2,15,NY Jets,19.5
2009,2,15,Baltimore,14.1
2009,2,15,Green Bay,15.6
2009,2,15,Arizona,17.7
2009,2,15,Philadelphia,18.2
2009,2,15,Pittsburgh,10.8
2009,2,15,NY Giants,27.9
2009,2,15,Carolina,20.7
2009,2,15,Tennessee,39.1
2009,2,15,New Orleans,13.5
2009,2,15,Minnesota,21.5
2009,2,15,New England,18.5
