year,month,day,team,defensive_yards_per_game_allowed
2018,10,14,LA Rams,373.0
2018,10,14,San Francisco,220.0
2018,10,14,Philadelphia,401.0
2018,10,14,Seattle,468.0
2018,10,14,NY Giants,379.0
2018,10,14,Houston,292.0
2018,10,14,LA Chargers,289.0
2018,10,14,New England,439.0
2018,10,14,Detroit,521.0
2018,10,14,New Orleans,283.0
2018,10,14,NY Jets,436.0
2018,10,14,Carolina,432.0
2018,10,14,Minnesota,364.0
2018,10,14,Miami,332.0
2018,10,14,Indianapolis,438.0
2018,10,14,Arizona,447.0
2018,10,14,Cincinnati,297.0
2018,10,14,Denver,512.0
2018,10,14,Cleveland,410.0
2018,10,14,Atlanta,381.0
2018,10,14,Pittsburgh,324.0
2018,10,14,Las Vegas,412.0
2018,10,14,Tampa Bay,483.0
2018,10,14,Kansas City,502.0
2018,10,7,Jacksonville,178.0
2018,10,7,Baltimore,284.0
2018,10,7,Washington,340.0
2018,10,7,Chicago,311.0
2018,10,7,Dallas,382.0
2018,10,7,Green Bay,145.0
2018,10,7,Seattle,263.0
2018,10,7,Detroit,414.0
2018,10,7,LA Rams,446.0
2018,10,7,Philadelphia,397.0
2018,10,7,NY Giants,389.0
2018,10,7,NY Jets,503.0
2018,10,7,Carolina,396.0
2018,10,7,Buffalo,423.0
2018,10,7,Tennessee,432.0
2018,10,7,New England,439.0
2018,10,7,Denver,446.0
2018,10,7,Arizona,331.0
2018,10,7,San Francisco,368.0
2018,10,7,Minnesota,556.0
2018,10,7,Houston,478.0
2018,10,7,LA Chargers,364.0
2018,10,7,Indianapolis,438.0
2018,10,7,New Orleans,299.0
2018,10,7,Cleveland,565.0
2018,10,7,Miami,449.0
2018,10,7,Las Vegas,487.0
2018,10,7,Atlanta,407.0
2018,10,7,Cincinnati,495.0
2018,10,7,Pittsburgh,451.0
2018,10,7,Tampa Bay,483.0
2018,10,7,Kansas City,385.0
2018,9,30,Denver,379.0
2018,9,30,Minnesota,456.0
2018,9,30,Jacksonville,344.0
2018,9,30,Arizona,296.0
2018,9,30,Pittsburgh,378.0
2018,9,30,Dallas,219.0
2018,9,30,Chicago,327.0
2018,9,30,Atlanta,334.0
2018,9,30,Carolina,410.0
2018,9,30,Philadelphia,613.0
2018,9,30,Seattle,259.0
2018,9,30,Baltimore,359.0
2018,9,30,Cleveland,348.0
2018,9,30,LA Chargers,336.0
2018,9,30,Tennessee,438.0
2018,9,30,Miami,312.0
2018,9,30,LA Rams,322.0
2018,9,30,Cincinnati,312.0
2018,9,30,New Orleans,403.0
2018,9,30,Houston,250.0
2018,9,30,Buffalo,230.0
2018,9,30,Washington,381.0
2018,9,30,Green Bay,356.0
2018,9,30,Las Vegas,495.0
2018,9,30,San Francisco,251.0
2018,9,30,NY Jets,330.0
2018,9,30,Detroit,256.0
2018,9,30,Kansas City,397.0
2018,9,30,Indianapolis,209.0
2018,9,30,New England,538.0
2018,9,30,NY Giants,197.0
2018,9,30,Tampa Bay,323.0
2018,9,23,Denver,379.0
2018,9,23,Minnesota,456.0
2018,9,23,Jacksonville,344.0
2018,9,23,Arizona,296.0
2018,9,23,Pittsburgh,378.0
2018,9,23,Dallas,219.0
2018,9,23,Chicago,327.0
2018,9,23,Atlanta,334.0
2018,9,23,Carolina,410.0
2018,9,23,Philadelphia,613.0
2018,9,23,Seattle,259.0
2018,9,23,Baltimore,359.0
2018,9,23,Cleveland,348.0
2018,9,23,LA Chargers,336.0
2018,9,23,Tennessee,438.0
2018,9,23,Miami,312.0
2018,9,23,LA Rams,322.0
2018,9,23,Cincinnati,312.0
2018,9,23,New Orleans,403.0
2018,9,23,Houston,250.0
2018,9,23,Buffalo,230.0
2018,9,23,Washington,381.0
2018,9,23,Green Bay,356.0
2018,9,23,Las Vegas,495.0
2018,9,23,San Francisco,251.0
2018,9,23,NY Jets,330.0
2018,9,23,Detroit,256.0
2018,9,23,Kansas City,397.0
2018,9,23,Indianapolis,209.0
2018,9,23,New England,538.0
2018,9,23,NY Giants,197.0
2018,9,23,Tampa Bay,323.0
2018,9,16,Denver,379.0
2018,9,16,Minnesota,456.0
2018,9,16,Jacksonville,344.0
2018,9,16,Arizona,296.0
2018,9,16,Pittsburgh,378.0
2018,9,16,Dallas,219.0
2018,9,16,Chicago,327.0
2018,9,16,Atlanta,334.0
2018,9,16,Carolina,410.0
2018,9,16,Philadelphia,613.0
2018,9,16,Seattle,259.0
2018,9,16,Baltimore,359.0
2018,9,16,Cleveland,348.0
2018,9,16,LA Chargers,336.0
2018,9,16,Tennessee,438.0
2018,9,16,Miami,312.0
2018,9,16,LA Rams,322.0
2018,9,16,Cincinnati,312.0
2018,9,16,New Orleans,403.0
2018,9,16,Houston,250.0
2018,9,16,Buffalo,230.0
2018,9,16,Washington,381.0
2018,9,16,Green Bay,356.0
2018,9,16,Las Vegas,495.0
2018,9,16,San Francisco,251.0
2018,9,16,NY Jets,330.0
2018,9,16,Detroit,256.0
2018,9,16,Kansas City,397.0
2018,9,16,Indianapolis,209.0
2018,9,16,New England,538.0
2018,9,16,NY Giants,197.0
2018,9,16,Tampa Bay,323.0
2018,9,9,Denver,379.0
2018,9,9,Minnesota,456.0
2018,9,9,Jacksonville,344.0
2018,9,9,Arizona,296.0
2018,9,9,Pittsburgh,378.0
2018,9,9,Dallas,219.0
2018,9,9,Chicago,327.0
2018,9,9,Atlanta,334.0
2018,9,9,Carolina,410.0
2018,9,9,Philadelphia,613.0
2018,9,9,Seattle,259.0
2018,9,9,Baltimore,359.0
2018,9,9,Cleveland,348.0
2018,9,9,LA Chargers,336.0
2018,9,9,Tennessee,438.0
2018,9,9,Miami,312.0
2018,9,9,LA Rams,322.0
2018,9,9,Cincinnati,312.0
2018,9,9,New Orleans,403.0
2018,9,9,Houston,250.0
2018,9,9,Buffalo,230.0
2018,9,9,Washington,381.0
2018,9,9,Green Bay,356.0
2018,9,9,Las Vegas,495.0
2018,9,9,San Francisco,251.0
2018,9,9,NY Jets,330.0
2018,9,9,Detroit,256.0
2018,9,9,Kansas City,397.0
2018,9,9,Indianapolis,209.0
2018,9,9,New England,538.0
2018,9,9,NY Giants,197.0
2018,9,9,Tampa Bay,323.0
2018,9,2,Denver,379.0
2018,9,2,Minnesota,456.0
2018,9,2,Jacksonville,344.0
2018,9,2,Arizona,296.0
2018,9,2,Pittsburgh,378.0
2018,9,2,Dallas,219.0
2018,9,2,Chicago,327.0
2018,9,2,Atlanta,334.0
2018,9,2,Carolina,410.0
2018,9,2,Philadelphia,613.0
2018,9,2,Seattle,259.0
2018,9,2,Baltimore,359.0
2018,9,2,Cleveland,348.0
2018,9,2,LA Chargers,336.0
2018,9,2,Tennessee,438.0
2018,9,2,Miami,312.0
2018,9,2,LA Rams,322.0
2018,9,2,Cincinnati,312.0
2018,9,2,New Orleans,403.0
2018,9,2,Houston,250.0
2018,9,2,Buffalo,230.0
2018,9,2,Washington,381.0
2018,9,2,Green Bay,356.0
2018,9,2,Las Vegas,495.0
2018,9,2,San Francisco,251.0
2018,9,2,NY Jets,330.0
2018,9,2,Detroit,256.0
2018,9,2,Kansas City,397.0
2018,9,2,Indianapolis,209.0
2018,9,2,New England,538.0
2018,9,2,NY Giants,197.0
2018,9,2,Tampa Bay,323.0
2018,2,25,Denver,379.0
2018,2,25,Minnesota,456.0
2018,2,25,Jacksonville,344.0
2018,2,25,Arizona,296.0
2018,2,25,Pittsburgh,378.0
2018,2,25,Dallas,219.0
2018,2,25,Chicago,327.0
2018,2,25,Atlanta,334.0
2018,2,25,Carolina,410.0
2018,2,25,Philadelphia,613.0
2018,2,25,Seattle,259.0
2018,2,25,Baltimore,359.0
2018,2,25,Cleveland,348.0
2018,2,25,LA Chargers,336.0
2018,2,25,Tennessee,438.0
2018,2,25,Miami,312.0
2018,2,25,LA Rams,322.0
2018,2,25,Cincinnati,312.0
2018,2,25,New Orleans,403.0
2018,2,25,Houston,250.0
2018,2,25,Buffalo,230.0
2018,2,25,Washington,381.0
2018,2,25,Green Bay,356.0
2018,2,25,Las Vegas,495.0
2018,2,25,San Francisco,251.0
2018,2,25,NY Jets,330.0
2018,2,25,Detroit,256.0
2018,2,25,Kansas City,397.0
2018,2,25,Indianapolis,209.0
2018,2,25,New England,538.0
2018,2,25,NY Giants,197.0
2018,2,25,Tampa Bay,323.0
2018,2,18,Denver,379.0
2018,2,18,Minnesota,456.0
2018,2,18,Jacksonville,344.0
2018,2,18,Arizona,296.0
2018,2,18,Pittsburgh,378.0
2018,2,18,Dallas,219.0
2018,2,18,Chicago,327.0
2018,2,18,Atlanta,334.0
2018,2,18,Carolina,410.0
2018,2,18,Philadelphia,613.0
2018,2,18,Seattle,259.0
2018,2,18,Baltimore,359.0
2018,2,18,Cleveland,348.0
2018,2,18,LA Chargers,336.0
2018,2,18,Tennessee,438.0
2018,2,18,Miami,312.0
2018,2,18,LA Rams,322.0
2018,2,18,Cincinnati,312.0
2018,2,18,New Orleans,403.0
2018,2,18,Houston,250.0
2018,2,18,Buffalo,230.0
2018,2,18,Washington,381.0
2018,2,18,Green Bay,356.0
2018,2,18,Las Vegas,495.0
2018,2,18,San Francisco,251.0
2018,2,18,NY Jets,330.0
2018,2,18,Detroit,256.0
2018,2,18,Kansas City,397.0
2018,2,18,Indianapolis,209.0
2018,2,18,New England,538.0
2018,2,18,NY Giants,197.0
2018,2,18,Tampa Bay,323.0
2018,2,11,Denver,379.0
2018,2,11,Minnesota,456.0
2018,2,11,Jacksonville,344.0
2018,2,11,Arizona,296.0
2018,2,11,Pittsburgh,378.0
2018,2,11,Dallas,219.0
2018,2,11,Chicago,327.0
2018,2,11,Atlanta,334.0
2018,2,11,Carolina,410.0
2018,2,11,Philadelphia,613.0
2018,2,11,Seattle,259.0
2018,2,11,Baltimore,359.0
2018,2,11,Cleveland,348.0
2018,2,11,LA Chargers,336.0
2018,2,11,Tennessee,438.0
2018,2,11,Miami,312.0
2018,2,11,LA Rams,322.0
2018,2,11,Cincinnati,312.0
2018,2,11,New Orleans,403.0
2018,2,11,Houston,250.0
2018,2,11,Buffalo,230.0
2018,2,11,Washington,381.0
2018,2,11,Green Bay,356.0
2018,2,11,Las Vegas,495.0
2018,2,11,San Francisco,251.0
2018,2,11,NY Jets,330.0
2018,2,11,Detroit,256.0
2018,2,11,Kansas City,397.0
2018,2,11,Indianapolis,209.0
2018,2,11,New England,538.0
2018,2,11,NY Giants,197.0
2018,2,11,Tampa Bay,323.0
2018,2,4,Denver,379.0
2018,2,4,Minnesota,456.0
2018,2,4,Jacksonville,344.0
2018,2,4,Philadelphia,333.0
2018,2,4,Arizona,296.0
2018,2,4,Pittsburgh,378.0
2018,2,4,Dallas,219.0
2018,2,4,Chicago,327.0
2018,2,4,Atlanta,334.0
2018,2,4,Carolina,410.0
2018,2,4,Seattle,259.0
2018,2,4,Baltimore,359.0
2018,2,4,Cleveland,348.0
2018,2,4,LA Chargers,336.0
2018,2,4,Tennessee,438.0
2018,2,4,Miami,312.0
2018,2,4,LA Rams,322.0
2018,2,4,Cincinnati,312.0
2018,2,4,New Orleans,403.0
2018,2,4,Houston,250.0
2018,2,4,Buffalo,230.0
2018,2,4,Washington,381.0
2018,2,4,Green Bay,356.0
2018,2,4,Las Vegas,495.0
2018,2,4,San Francisco,251.0
2018,2,4,NY Jets,330.0
2018,2,4,Detroit,256.0
2018,2,4,New England,374.0
2018,2,4,Kansas City,397.0
2018,2,4,Indianapolis,209.0
2018,2,4,NY Giants,197.0
2018,2,4,Tampa Bay,323.0
2018,1,28,Denver,379.0
2018,1,28,Minnesota,456.0
2018,1,28,Jacksonville,344.0
2018,1,28,Philadelphia,333.0
2018,1,28,Arizona,296.0
2018,1,28,Pittsburgh,378.0
2018,1,28,Dallas,219.0
2018,1,28,Chicago,327.0
2018,1,28,Atlanta,334.0
2018,1,28,Carolina,410.0
2018,1,28,Seattle,259.0
2018,1,28,Baltimore,359.0
2018,1,28,Cleveland,348.0
2018,1,28,LA Chargers,336.0
2018,1,28,Tennessee,438.0
2018,1,28,Miami,312.0
2018,1,28,LA Rams,322.0
2018,1,28,Cincinnati,312.0
2018,1,28,New Orleans,403.0
2018,1,28,Houston,250.0
2018,1,28,Buffalo,230.0
2018,1,28,Washington,381.0
2018,1,28,Green Bay,356.0
2018,1,28,Las Vegas,495.0
2018,1,28,San Francisco,251.0
2018,1,28,NY Jets,330.0
2018,1,28,Detroit,256.0
2018,1,28,New England,374.0
2018,1,28,Kansas City,397.0
2018,1,28,Indianapolis,209.0
2018,1,28,NY Giants,197.0
2018,1,28,Tampa Bay,323.0
2018,1,21,Minnesota,358.0
2018,1,21,Denver,379.0
2018,1,21,Jacksonville,545.0
2018,1,21,Philadelphia,281.0
2018,1,21,Arizona,296.0
2018,1,21,Pittsburgh,378.0
2018,1,21,Dallas,219.0
2018,1,21,Chicago,327.0
2018,1,21,Atlanta,334.0
2018,1,21,Carolina,410.0
2018,1,21,Seattle,259.0
2018,1,21,Baltimore,359.0
2018,1,21,Cleveland,348.0
2018,1,21,LA Chargers,336.0
2018,1,21,Tennessee,438.0
2018,1,21,Miami,312.0
2018,1,21,LA Rams,322.0
2018,1,21,Cincinnati,312.0
2018,1,21,New Orleans,403.0
2018,1,21,Houston,250.0
2018,1,21,Buffalo,230.0
2018,1,21,Washington,381.0
2018,1,21,Green Bay,356.0
2018,1,21,Las Vegas,495.0
2018,1,21,San Francisco,251.0
2018,1,21,NY Jets,330.0
2018,1,21,Detroit,256.0
2018,1,21,New England,267.0
2018,1,21,Kansas City,397.0
2018,1,21,Indianapolis,209.0
2018,1,21,NY Giants,197.0
2018,1,21,Tampa Bay,323.0
2018,1,14,Minnesota,201.0
2018,1,14,Jacksonville,263.0
2018,1,14,Denver,379.0
2018,1,14,Philadelphia,281.0
2018,1,14,Pittsburgh,374.0
2018,1,14,Arizona,296.0
2018,1,14,Dallas,219.0
2018,1,14,Chicago,327.0
2018,1,14,Atlanta,334.0
2018,1,14,Carolina,410.0
2018,1,14,Seattle,259.0
2018,1,14,Baltimore,359.0
2018,1,14,Cleveland,348.0
2018,1,14,LA Chargers,336.0
2018,1,14,Tennessee,438.0
2018,1,14,Miami,312.0
2018,1,14,LA Rams,322.0
2018,1,14,Cincinnati,312.0
2018,1,14,New Orleans,413.0
2018,1,14,Houston,250.0
2018,1,14,Buffalo,230.0
2018,1,14,Washington,381.0
2018,1,14,Green Bay,356.0
2018,1,14,Las Vegas,495.0
2018,1,14,San Francisco,251.0
2018,1,14,NY Jets,330.0
2018,1,14,Detroit,256.0
2018,1,14,New England,267.0
2018,1,14,Kansas City,397.0
2018,1,14,Indianapolis,209.0
2018,1,14,NY Giants,197.0
2018,1,14,Tampa Bay,323.0
2018,1,7,Minnesota,201.0
2018,1,7,Jacksonville,232.0
2018,1,7,Denver,379.0
2018,1,7,Philadelphia,301.0
2018,1,7,Pittsburgh,374.0
2018,1,7,Arizona,296.0
2018,1,7,Carolina,371.0
2018,1,7,Dallas,219.0
2018,1,7,Chicago,327.0
2018,1,7,Atlanta,361.0
2018,1,7,Seattle,259.0
2018,1,7,Baltimore,359.0
2018,1,7,Tennessee,325.0
2018,1,7,Cleveland,348.0
2018,1,7,LA Chargers,336.0
2018,1,7,Miami,312.0
2018,1,7,New Orleans,455.0
2018,1,7,LA Rams,322.0
2018,1,7,Cincinnati,312.0
2018,1,7,Houston,250.0
2018,1,7,Washington,381.0
2018,1,7,Green Bay,356.0
2018,1,7,Las Vegas,495.0
2018,1,7,San Francisco,251.0
2018,1,7,NY Jets,330.0
2018,1,7,Buffalo,356.0
2018,1,7,Detroit,256.0
2018,1,7,New England,247.0
2018,1,7,Kansas City,397.0
2018,1,7,Indianapolis,209.0
2018,1,7,NY Giants,197.0
2018,1,7,Tampa Bay,323.0
2017,12,31,Minnesota,239.0
2017,12,31,Denver,386.0
2017,12,31,Jacksonville,369.0
2017,12,31,Pittsburgh,227.0
2017,12,31,Philadelphia,274.0
2017,12,31,Arizona,293.0
2017,12,31,Carolina,392.0
2017,12,31,Chicago,254.0
2017,12,31,Baltimore,296.0
2017,12,31,Atlanta,315.0
2017,12,31,Dallas,136.0
2017,12,31,Cleveland,258.0
2017,12,31,Seattle,282.0
2017,12,31,LA Chargers,295.0
2017,12,31,New Orleans,331.0
2017,12,31,LA Rams,366.0
2017,12,31,Tennessee,402.0
2017,12,31,Miami,404.0
2017,12,31,Las Vegas,216.0
2017,12,31,Cincinnati,276.0
2017,12,31,Washington,330.0
2017,12,31,Green Bay,236.0
2017,12,31,Houston,330.0
2017,12,31,NY Jets,379.0
2017,12,31,Buffalo,411.0
2017,12,31,San Francisco,472.0
2017,12,31,Detroit,364.0
2017,12,31,Kansas City,345.0
2017,12,31,New England,326.0
2017,12,31,Indianapolis,323.0
2017,12,31,Tampa Bay,255.0
2017,12,31,NY Giants,289.0
2017,12,24,Denver,228.0
2017,12,24,Minnesota,239.0
2017,12,24,Jacksonville,186.0
2017,12,24,Pittsburgh,360.0
2017,12,24,Carolina,384.0
2017,12,24,Philadelphia,504.0
2017,12,24,Arizona,218.0
2017,12,24,Baltimore,296.0
2017,12,24,Chicago,293.0
2017,12,24,Atlanta,373.0
2017,12,24,New Orleans,294.0
2017,12,24,LA Rams,149.0
2017,12,24,Tennessee,414.0
2017,12,24,LA Chargers,397.0
2017,12,24,Seattle,352.0
2017,12,24,Cleveland,376.0
2017,12,24,Miami,328.0
2017,12,24,Dallas,293.0
2017,12,24,Cincinnati,346.0
2017,12,24,Washington,286.0
2017,12,24,Green Bay,236.0
2017,12,24,Las Vegas,330.0
2017,12,24,San Francisco,328.0
2017,12,24,Buffalo,349.0
2017,12,24,NY Jets,412.0
2017,12,24,Houston,464.0
2017,12,24,Detroit,349.0
2017,12,24,Kansas City,307.0
2017,12,24,New England,413.0
2017,12,24,Indianapolis,323.0
2017,12,24,Tampa Bay,410.0
2017,12,24,NY Giants,341.0
2017,12,17,Denver,228.0
2017,12,17,Jacksonville,401.0
2017,12,17,Minnesota,345.0
2017,12,17,Philadelphia,307.0
2017,12,17,Carolina,356.0
2017,12,17,Pittsburgh,413.0
2017,12,17,Atlanta,306.0
2017,12,17,Arizona,204.0
2017,12,17,Chicago,293.0
2017,12,17,Tennessee,261.0
2017,12,17,Cleveland,341.0
2017,12,17,Seattle,424.0
2017,12,17,Baltimore,545.0
2017,12,17,LA Chargers,397.0
2017,12,17,New Orleans,343.0
2017,12,17,Miami,248.0
2017,12,17,Dallas,330.0
2017,12,17,LA Rams,455.0
2017,12,17,Cincinnati,482.0
2017,12,17,Houston,416.0
2017,12,17,NY Jets,273.0
2017,12,17,Las Vegas,408.0
2017,12,17,Buffalo,227.0
2017,12,17,Washington,488.0
2017,12,17,San Francisco,311.0
2017,12,17,Green Bay,345.0
2017,12,17,Detroit,349.0
2017,12,17,Kansas City,307.0
2017,12,17,New England,362.0
2017,12,17,Indianapolis,462.0
2017,12,17,Tampa Bay,434.0
2017,12,17,NY Giants,454.0
2017,12,10,Jacksonville,290.0
2017,12,10,Minnesota,275.0
2017,12,10,Philadelphia,310.0
2017,12,10,Pittsburgh,353.0
2017,12,10,Denver,367.0
2017,12,10,Carolina,400.0
2017,12,10,Baltimore,372.0
2017,12,10,Atlanta,306.0
2017,12,10,Seattle,425.0
2017,12,10,Cleveland,429.0
2017,12,10,Tennessee,384.0
2017,12,10,Arizona,303.0
2017,12,10,New Orleans,343.0
2017,12,10,Chicago,388.0
2017,12,10,LA Rams,305.0
2017,12,10,Cincinnati,374.0
2017,12,10,LA Chargers,291.0
2017,12,10,Miami,270.0
2017,12,10,Washington,275.0
2017,12,10,Houston,344.0
2017,12,10,Dallas,280.0
2017,12,10,Las Vegas,265.0
2017,12,10,NY Jets,474.0
2017,12,10,Green Bay,395.0
2017,12,10,San Francisco,147.0
2017,12,10,Detroit,370.0
2017,12,10,Buffalo,435.0
2017,12,10,New England,268.0
2017,12,10,Indianapolis,426.0
2017,12,10,Kansas City,488.0
2017,12,10,Tampa Bay,276.0
2017,12,10,NY Giants,401.0
2017,12,3,Jacksonville,344.0
2017,12,3,Carolina,391.0
2017,12,3,Denver,348.0
2017,12,3,Pittsburgh,307.0
2017,12,3,Minnesota,289.0
2017,12,3,Philadelphia,140.0
2017,12,3,Baltimore,303.0
2017,12,3,Seattle,280.0
2017,12,3,Cleveland,361.0
2017,12,3,Atlanta,373.0
2017,12,3,Tennessee,254.0
2017,12,3,Chicago,420.0
2017,12,3,Cincinnati,405.0
2017,12,3,Arizona,219.0
2017,12,3,New Orleans,415.0
2017,12,3,LA Rams,346.0
2017,12,3,LA Chargers,247.0
2017,12,3,Washington,275.0
2017,12,3,Houston,294.0
2017,12,3,NY Jets,299.0
2017,12,3,Dallas,280.0
2017,12,3,Miami,417.0
2017,12,3,Green Bay,462.0
2017,12,3,Las Vegas,216.0
2017,12,3,Buffalo,236.0
2017,12,3,Detroit,408.0
2017,12,3,Kansas City,268.0
2017,12,3,San Francisco,318.0
2017,12,3,Indianapolis,276.0
2017,12,3,New England,221.0
2017,12,3,NY Giants,323.0
2017,12,3,Tampa Bay,516.0
2017,11,26,Jacksonville,184.0
2017,11,26,Carolina,313.0
2017,11,26,Denver,190.0
2017,11,26,Pittsburgh,316.0
2017,11,26,Minnesota,289.0
2017,11,26,Baltimore,265.0
2017,11,26,Philadelphia,225.0
2017,11,26,Cleveland,284.0
2017,11,26,Seattle,279.0
2017,11,26,Atlanta,360.0
2017,11,26,Chicago,352.0
2017,11,26,Cincinnati,341.0
2017,11,26,New Orleans,456.0
2017,11,26,Tennessee,349.0
2017,11,26,LA Rams,451.0
2017,11,26,Miami,321.0
2017,11,26,LA Chargers,247.0
2017,11,26,Green Bay,219.0
2017,11,26,Arizona,357.0
2017,11,26,Houston,292.0
2017,11,26,Washington,170.0
2017,11,26,NY Jets,271.0
2017,11,26,Dallas,515.0
2017,11,26,Detroit,408.0
2017,11,26,Buffalo,429.0
2017,11,26,Las Vegas,421.0
2017,11,26,San Francisco,374.0
2017,11,26,Kansas City,317.0
2017,11,26,Tampa Bay,448.0
2017,11,26,Indianapolis,316.0
2017,11,26,NY Giants,323.0
2017,11,26,New England,344.0
2017,11,19,Carolina,313.0
2017,11,19,Jacksonville,322.0
2017,11,19,Pittsburgh,316.0
2017,11,19,Denver,396.0
2017,11,19,Minnesota,394.0
2017,11,19,Baltimore,257.0
2017,11,19,Atlanta,233.0
2017,11,19,New Orleans,198.0
2017,11,19,Chicago,342.0
2017,11,19,Philadelphia,226.0
2017,11,19,Cleveland,345.0
2017,11,19,Seattle,290.0
2017,11,19,Cincinnati,416.0
2017,11,19,LA Rams,283.0
2017,11,19,Dallas,336.0
2017,11,19,Tennessee,349.0
2017,11,19,Miami,548.0
2017,11,19,Arizona,287.0
2017,11,19,LA Chargers,398.0
2017,11,19,Washington,406.0
2017,11,19,NY Jets,271.0
2017,11,19,Detroit,413.0
2017,11,19,Houston,443.0
2017,11,19,Green Bay,323.0
2017,11,19,Buffalo,482.0
2017,11,19,Las Vegas,395.0
2017,11,19,Tampa Bay,275.0
2017,11,19,San Francisco,374.0
2017,11,19,Indianapolis,316.0
2017,11,19,Kansas City,375.0
2017,11,19,NY Giants,474.0
2017,11,19,New England,339.0
2017,11,12,Carolina,355.0
2017,11,12,Denver,419.0
2017,11,12,Jacksonville,148.0
2017,11,12,Minnesota,276.0
2017,11,12,Pittsburgh,482.0
2017,11,12,Cincinnati,408.0
2017,11,12,Baltimore,257.0
2017,11,12,Chicago,387.0
2017,11,12,Cleveland,375.0
2017,11,12,Miami,379.0
2017,11,12,Philadelphia,226.0
2017,11,12,Seattle,290.0
2017,11,12,Atlanta,330.0
2017,11,12,Dallas,323.0
2017,11,12,New Orleans,200.0
2017,11,12,LA Rams,319.0
2017,11,12,Tennessee,341.0
2017,11,12,Washington,437.0
2017,11,12,LA Chargers,414.0
2017,11,12,Houston,371.0
2017,11,12,Detroit,311.0
2017,11,12,Arizona,287.0
2017,11,12,Buffalo,331.0
2017,11,12,NY Jets,307.0
2017,11,12,Green Bay,417.0
2017,11,12,Las Vegas,395.0
2017,11,12,San Francisco,368.0
2017,11,12,Tampa Bay,407.0
2017,11,12,Kansas City,375.0
2017,11,12,NY Giants,473.0
2017,11,12,Indianapolis,288.0
2017,11,12,New England,349.0
2017,11,5,Denver,276.0
2017,11,5,Carolina,279.0
2017,11,5,Minnesota,276.0
2017,11,5,Pittsburgh,482.0
2017,11,5,Cincinnati,331.0
2017,11,5,Jacksonville,232.0
2017,11,5,Miami,295.0
2017,11,5,Chicago,387.0
2017,11,5,Cleveland,375.0
2017,11,5,Baltimore,196.0
2017,11,5,Atlanta,279.0
2017,11,5,Washington,307.0
2017,11,5,Dallas,285.0
2017,11,5,Philadelphia,238.0
2017,11,5,LA Rams,196.0
2017,11,5,Tennessee,284.0
2017,11,5,Seattle,509.0
2017,11,5,Houston,479.0
2017,11,5,LA Chargers,414.0
2017,11,5,Buffalo,331.0
2017,11,5,New Orleans,307.0
2017,11,5,Detroit,392.0
2017,11,5,Green Bay,485.0
2017,11,5,Arizona,425.0
2017,11,5,NY Jets,307.0
2017,11,5,Las Vegas,331.0
2017,11,5,NY Giants,425.0
2017,11,5,San Francisco,304.0
2017,11,5,Tampa Bay,254.0
2017,11,5,Kansas City,364.0
2017,11,5,Indianapolis,276.0
2017,11,5,New England,349.0
2017,10,29,Carolina,362.0
2017,10,29,Jacksonville,186.0
2017,10,29,Pittsburgh,306.0
2017,10,29,Denver,272.0
2017,10,29,Washington,128.0
2017,10,29,Buffalo,366.0
2017,10,29,Cincinnati,344.0
2017,10,29,Green Bay,308.0
2017,10,29,Arizona,273.0
2017,10,29,Chicago,260.0
2017,10,29,Dallas,332.0
2017,10,29,Cleveland,335.0
2017,10,29,LA Chargers,311.0
2017,10,29,Houston,396.0
2017,10,29,Atlanta,324.0
2017,10,29,NY Giants,354.0
2017,10,29,Detroit,428.0
2017,10,29,San Francisco,418.0
2017,10,29,Baltimore,410.0
2017,10,29,Minnesota,342.0
2017,10,29,Philadelphia,415.0
2017,10,29,LA Rams,421.0
2017,10,29,Seattle,420.0
2017,10,29,NY Jets,225.0
2017,10,29,Miami,336.0
2017,10,29,Tennessee,433.0
2017,10,29,Kansas City,330.0
2017,10,29,Indianapolis,346.0
2017,10,29,Las Vegas,472.0
2017,10,29,Tampa Bay,494.0
2017,10,29,New Orleans,288.0
2017,10,29,New England,417.0
2017,10,22,Carolina,176.0
2017,10,22,Buffalo,255.0
2017,10,22,Pittsburgh,237.0
2017,10,22,Denver,268.0
2017,10,22,Cincinnati,266.0
2017,10,22,Houston,295.0
2017,10,22,Detroit,270.0
2017,10,22,Green Bay,364.0
2017,10,22,Jacksonville,390.0
2017,10,22,Baltimore,386.0
2017,10,22,Philadelphia,344.0
2017,10,22,Dallas,380.0
2017,10,22,Seattle,248.0
2017,10,22,Tampa Bay,310.0
2017,10,22,Cleveland,337.0
2017,10,22,Arizona,266.0
2017,10,22,Las Vegas,292.0
2017,10,22,NY Giants,257.0
2017,10,22,LA Chargers,336.0
2017,10,22,Atlanta,367.0
2017,10,22,Tennessee,310.0
2017,10,22,San Francisco,418.0
2017,10,22,Minnesota,335.0
2017,10,22,Chicago,311.0
2017,10,22,LA Rams,421.0
2017,10,22,Washington,344.0
2017,10,22,Miami,367.0
2017,10,22,Indianapolis,389.0
2017,10,22,Kansas City,406.0
2017,10,22,NY Jets,410.0
2017,10,22,New England,429.0
2017,10,22,New Orleans,555.0
2017,10,15,Jacksonville,203.0
2017,10,15,Buffalo,214.0
2017,10,15,Carolina,217.0
2017,10,15,Baltimore,221.0
2017,10,15,LA Rams,225.0
2017,10,15,Green Bay,225.0
2017,10,15,Dallas,233.0
2017,10,15,Pittsburgh,237.0
