year,month,day,team,defensive_sack_percentage
2011,10,23,New England,4.76%
2011,10,23,Las Vegas,2.13%
2011,10,23,Arizona,2.27%
2011,10,23,Cincinnati,7.41%
2011,10,23,Detroit,8.00%
2011,10,23,Carolina,3.23%
2011,10,23,Miami,9.38%
2011,10,23,Jacksonville,4.00%
2011,10,23,Minnesota,6.06%
2011,10,23,Baltimore,0.00%
2011,10,23,Denver,4.65%
2011,10,23,Seattle,6.06%
2011,10,23,Indianapolis,3.03%
2011,10,23,Tampa Bay,6.25%
2011,10,23,Buffalo,0.00%
2011,10,23,Kansas City,0.00%
2011,10,16,Atlanta,13.51%
2011,10,16,Cleveland,12.90%
2011,10,16,Philadelphia,12.50%
2011,10,16,San Francisco,11.90%
2011,10,16,LA Chargers,11.76%
2011,10,16,Washington,11.11%
2011,10,16,NY Giants,10.53%
2011,10,16,NY Jets,10.00%
2011,10,16,Las Vegas,9.80%
2011,10,16,Arizona,9.76%
2011,10,16,Chicago,9.62%
2011,10,16,Baltimore,8.89%
2011,10,16,Houston,8.82%
2011,10,16,LA Rams,8.57%
2011,10,16,Dallas,8.33%
2011,10,16,Tennessee,7.69%
2011,10,16,New England,7.55%
2011,10,16,Carolina,6.90%
2011,10,16,Green Bay,5.77%
2011,10,16,Jacksonville,5.56%
2011,10,16,New Orleans,5.41%
2011,10,16,Buffalo,5.26%
2011,10,16,Cincinnati,4.76%
2011,10,16,Denver,4.35%
2011,10,16,Detroit,4.17%
2011,10,16,Indianapolis,4.00%
2011,10,16,Minnesota,4.00%
2011,10,16,Kansas City,3.70%
2011,10,16,Pittsburgh,3.33%
2011,10,16,Miami,2.04%
2011,10,16,Tampa Bay,0.00%
2011,10,16,Seattle,0.00%
2011,10,9,Green Bay,5.77%
2011,10,9,New Orleans,5.41%
2011,10,2,Las Vegas,16.28%
2011,10,2,LA Chargers,7.69%
2011,10,2,NY Giants,4.35%
2011,10,2,Green Bay,2.44%
2011,10,2,Detroit,8.57%
2011,10,2,Pittsburgh,7.14%
2011,10,2,Miami,0.00%
2011,10,2,NY Jets,9.52%
2011,10,2,LA Rams,0.00%
2011,10,2,Philadelphia,6.90%
2011,10,2,Kansas City,10.53%
2011,10,2,New Orleans,5.41%
2011,10,2,San Francisco,10.17%
2011,10,2,Dallas,12.20%
2011,10,2,Tennessee,2.38%
2011,10,2,Arizona,6.45%
2011,10,2,Seattle,9.38%
2011,10,2,Carolina,2.56%
2011,10,2,Minnesota,2.50%
2011,10,2,Cleveland,6.25%
2011,10,2,Buffalo,6.25%
2011,10,2,New England,0.00%
2011,10,2,Chicago,3.23%
2011,10,2,Baltimore,15.79%
2011,10,2,Atlanta,5.26%
2011,10,2,Houston,7.41%
2011,10,2,Indianapolis,3.13%
2011,10,2,Cincinnati,17.39%
2011,10,2,Jacksonville,0.00%
2011,10,2,Washington,0.00%
2011,10,2,Tampa Bay,6.82%
2011,10,2,Denver,11.90%
2011,9,25,Dallas,20.00%
2011,9,25,Philadelphia,12.50%
2011,9,25,Washington,9.09%
2011,9,25,Pittsburgh,14.71%
2011,9,25,New Orleans,11.76%
2011,9,25,NY Jets,7.41%
2011,9,25,LA Rams,9.09%
2011,9,25,Cleveland,5.00%
2011,9,25,Tennessee,8.57%
2011,9,25,Houston,6.25%
2011,9,25,NY Giants,4.17%
2011,9,25,San Francisco,2.27%
2011,9,25,Green Bay,8.00%
2011,9,25,LA Chargers,4.76%
2011,9,25,Atlanta,0.00%
2011,9,25,Chicago,2.63%
2011,9,25,New England,4.76%
2011,9,25,Las Vegas,2.13%
2011,9,25,Arizona,2.27%
2011,9,25,Cincinnati,7.41%
2011,9,25,Detroit,8.00%
2011,9,25,Carolina,3.23%
2011,9,25,Miami,9.38%
2011,9,25,Jacksonville,4.00%
2011,9,25,Minnesota,6.06%
2011,9,25,Baltimore,0.00%
2011,9,25,Denver,4.65%
2011,9,25,Seattle,6.06%
2011,9,25,Indianapolis,3.03%
2011,9,25,Tampa Bay,6.25%
2011,9,25,Buffalo,0.00%
2011,9,25,Kansas City,0.00%
2011,9,18,Atlanta,13.51%
2011,9,18,Cleveland,12.90%
2011,9,18,Philadelphia,12.50%
2011,9,18,San Francisco,11.90%
2011,9,18,LA Chargers,11.76%
2011,9,18,Washington,11.11%
2011,9,18,NY Giants,10.53%
2011,9,18,NY Jets,10.00%
2011,9,18,Las Vegas,9.80%
2011,9,18,Arizona,9.76%
2011,9,18,Chicago,9.62%
2011,9,18,Baltimore,8.89%
2011,9,18,Houston,8.82%
2011,9,18,LA Rams,8.57%
2011,9,18,Dallas,8.33%
2011,9,18,Tennessee,7.69%
2011,9,18,New England,7.55%
2011,9,18,Carolina,6.90%
2011,9,18,Green Bay,5.77%
2011,9,18,Jacksonville,5.56%
2011,9,18,New Orleans,5.41%
2011,9,18,Buffalo,5.26%
2011,9,18,Cincinnati,4.76%
2011,9,18,Denver,4.35%
2011,9,18,Detroit,4.17%
2011,9,18,Indianapolis,4.00%
2011,9,18,Minnesota,4.00%
2011,9,18,Kansas City,3.70%
2011,9,18,Pittsburgh,3.33%
2011,9,18,Miami,2.04%
2011,9,18,Tampa Bay,0.00%
2011,9,18,Seattle,0.00%
2011,9,11,Green Bay,5.77%
2011,9,11,New Orleans,5.41%
2011,9,4,Las Vegas,16.28%
2011,9,4,LA Chargers,7.69%
2011,9,4,NY Giants,4.35%
2011,9,4,Green Bay,2.44%
2011,9,4,Detroit,8.57%
2011,9,4,Pittsburgh,7.14%
2011,9,4,Miami,0.00%
2011,9,4,NY Jets,9.52%
2011,9,4,LA Rams,0.00%
2011,9,4,Philadelphia,6.90%
2011,9,4,Kansas City,10.53%
2011,9,4,New Orleans,5.41%
2011,9,4,San Francisco,10.17%
2011,9,4,Dallas,12.20%
2011,9,4,Tennessee,2.38%
2011,9,4,Arizona,6.45%
2011,9,4,Seattle,9.38%
2011,9,4,Carolina,2.56%
2011,9,4,Minnesota,2.50%
2011,9,4,Cleveland,6.25%
2011,9,4,Buffalo,6.25%
2011,9,4,New England,0.00%
2011,9,4,Chicago,3.23%
2011,9,4,Baltimore,15.79%
2011,9,4,Atlanta,5.26%
2011,9,4,Houston,7.41%
2011,9,4,Indianapolis,3.13%
2011,9,4,Cincinnati,17.39%
2011,9,4,Jacksonville,0.00%
2011,9,4,Washington,0.00%
2011,9,4,Tampa Bay,6.82%
2011,9,4,Denver,11.90%
2011,2,27,Las Vegas,16.28%
2011,2,27,LA Chargers,7.69%
2011,2,27,NY Giants,4.35%
2011,2,27,Green Bay,2.44%
2011,2,27,Detroit,8.57%
2011,2,27,Pittsburgh,7.14%
2011,2,27,Miami,0.00%
2011,2,27,NY Jets,9.52%
2011,2,27,LA Rams,0.00%
2011,2,27,Philadelphia,6.90%
2011,2,27,Kansas City,10.53%
2011,2,27,New Orleans,5.41%
2011,2,27,San Francisco,10.17%
2011,2,27,Dallas,12.20%
2011,2,27,Tennessee,2.38%
2011,2,27,Arizona,6.45%
2011,2,27,Seattle,9.38%
2011,2,27,Carolina,2.56%
2011,2,27,Minnesota,2.50%
2011,2,27,Cleveland,6.25%
2011,2,27,Buffalo,6.25%
2011,2,27,New England,0.00%
2011,2,27,Chicago,3.23%
2011,2,27,Baltimore,15.79%
2011,2,27,Atlanta,5.26%
2011,2,27,Houston,7.41%
2011,2,27,Indianapolis,3.13%
2011,2,27,Cincinnati,17.39%
2011,2,27,Jacksonville,0.00%
2011,2,27,Washington,0.00%
2011,2,27,Tampa Bay,6.82%
2011,2,27,Denver,11.90%
2011,2,20,Las Vegas,16.28%
2011,2,20,LA Chargers,7.69%
2011,2,20,NY Giants,4.35%
2011,2,20,Green Bay,2.44%
2011,2,20,Detroit,8.57%
2011,2,20,Pittsburgh,7.14%
2011,2,20,Miami,0.00%
2011,2,20,NY Jets,9.52%
2011,2,20,LA Rams,0.00%
2011,2,20,Philadelphia,6.90%
2011,2,20,Kansas City,10.53%
2011,2,20,New Orleans,5.41%
2011,2,20,San Francisco,10.17%
2011,2,20,Dallas,12.20%
2011,2,20,Tennessee,2.38%
2011,2,20,Arizona,6.45%
2011,2,20,Seattle,9.38%
2011,2,20,Carolina,2.56%
2011,2,20,Minnesota,2.50%
2011,2,20,Cleveland,6.25%
2011,2,20,Buffalo,6.25%
2011,2,20,New England,0.00%
2011,2,20,Chicago,3.23%
2011,2,20,Baltimore,15.79%
2011,2,20,Atlanta,5.26%
2011,2,20,Houston,7.41%
2011,2,20,Indianapolis,3.13%
2011,2,20,Cincinnati,17.39%
2011,2,20,Jacksonville,0.00%
2011,2,20,Washington,0.00%
2011,2,20,Tampa Bay,6.82%
2011,2,20,Denver,11.90%
2011,2,13,Las Vegas,16.28%
2011,2,13,LA Chargers,7.69%
2011,2,13,NY Giants,4.35%
2011,2,13,Green Bay,2.44%
2011,2,13,Detroit,8.57%
2011,2,13,Pittsburgh,7.14%
2011,2,13,Miami,0.00%
2011,2,13,NY Jets,9.52%
2011,2,13,LA Rams,0.00%
2011,2,13,Philadelphia,6.90%
2011,2,13,Kansas City,10.53%
2011,2,13,New Orleans,5.41%
2011,2,13,San Francisco,10.17%
2011,2,13,Dallas,12.20%
2011,2,13,Tennessee,2.38%
2011,2,13,Arizona,6.45%
2011,2,13,Seattle,9.38%
2011,2,13,Carolina,2.56%
2011,2,13,Minnesota,2.50%
2011,2,13,Cleveland,6.25%
2011,2,13,Buffalo,6.25%
2011,2,13,New England,0.00%
2011,2,13,Chicago,3.23%
2011,2,13,Baltimore,15.79%
2011,2,13,Atlanta,5.26%
2011,2,13,Houston,7.41%
2011,2,13,Indianapolis,3.13%
2011,2,13,Cincinnati,17.39%
2011,2,13,Jacksonville,0.00%
2011,2,13,Washington,0.00%
2011,2,13,Tampa Bay,6.82%
2011,2,13,Denver,11.90%
2011,2,6,Las Vegas,16.28%
2011,2,6,LA Chargers,7.69%
2011,2,6,Green Bay,5.00%
2011,2,6,NY Giants,4.35%
2011,2,6,Detroit,8.57%
2011,2,6,Pittsburgh,5.71%
2011,2,6,Miami,0.00%
2011,2,6,NY Jets,9.52%
2011,2,6,LA Rams,0.00%
2011,2,6,Philadelphia,6.90%
2011,2,6,Kansas City,10.53%
2011,2,6,New Orleans,5.41%
2011,2,6,San Francisco,10.17%
2011,2,6,Dallas,12.20%
2011,2,6,Tennessee,2.38%
2011,2,6,Arizona,6.45%
2011,2,6,Seattle,9.38%
2011,2,6,Carolina,2.56%
2011,2,6,Minnesota,2.50%
2011,2,6,Cleveland,6.25%
2011,2,6,Buffalo,6.25%
2011,2,6,New England,0.00%
2011,2,6,Chicago,3.23%
2011,2,6,Baltimore,15.79%
2011,2,6,Atlanta,5.26%
2011,2,6,Houston,7.41%
2011,2,6,Indianapolis,3.13%
2011,2,6,Cincinnati,17.39%
2011,2,6,Jacksonville,0.00%
2011,2,6,Washington,0.00%
2011,2,6,Tampa Bay,6.82%
2011,2,6,Denver,11.90%
2010,9,5,Minnesota,3.13%
2010,9,5,Miami,9.68%
2010,9,5,Pittsburgh,9.09%
2010,9,5,Las Vegas,17.39%
2010,9,5,Washington,2.17%
2010,9,5,Dallas,11.11%
2010,9,5,Denver,0.00%
2010,9,5,Cleveland,7.14%
2010,9,5,San Francisco,22.22%
2010,9,5,Philadelphia,5.41%
2010,9,5,Arizona,0.00%
2010,9,5,Green Bay,2.94%
2010,9,5,Chicago,5.56%
2010,9,5,LA Chargers,4.17%
2010,9,5,NY Giants,0.00%
2010,9,5,NY Jets,4.88%
2010,9,5,Carolina,0.00%
2010,9,5,Buffalo,2.78%
2010,9,5,Baltimore,4.35%
2010,9,5,Cincinnati,0.00%
2010,9,5,New England,0.00%
2010,9,5,Tampa Bay,2.78%
2010,9,5,Houston,5.00%
2010,9,5,Tennessee,8.82%
2010,9,5,Indianapolis,2.50%
2010,9,5,Atlanta,3.13%
2010,9,5,New Orleans,0.00%
2010,9,5,LA Rams,9.68%
2010,9,5,Seattle,0.00%
2010,9,5,Detroit,5.26%
2010,9,5,Kansas City,3.45%
2010,9,5,Jacksonville,0.00%
2010,2,28,Minnesota,3.13%
2010,2,28,Miami,9.68%
2010,2,28,Pittsburgh,9.09%
2010,2,28,Las Vegas,17.39%
2010,2,28,Washington,2.17%
2010,2,28,Dallas,11.11%
2010,2,28,Denver,0.00%
2010,2,28,Cleveland,7.14%
2010,2,28,San Francisco,22.22%
2010,2,28,Philadelphia,5.41%
2010,2,28,Arizona,0.00%
2010,2,28,Green Bay,2.94%
2010,2,28,Chicago,5.56%
2010,2,28,LA Chargers,4.17%
2010,2,28,NY Giants,0.00%
2010,2,28,NY Jets,4.88%
2010,2,28,Carolina,0.00%
2010,2,28,Buffalo,2.78%
2010,2,28,Baltimore,4.35%
2010,2,28,Cincinnati,0.00%
2010,2,28,New England,0.00%
2010,2,28,Tampa Bay,2.78%
2010,2,28,Houston,5.00%
2010,2,28,Tennessee,8.82%
2010,2,28,Indianapolis,2.50%
2010,2,28,Atlanta,3.13%
2010,2,28,New Orleans,0.00%
2010,2,28,LA Rams,9.68%
2010,2,28,Seattle,0.00%
2010,2,28,Detroit,5.26%
2010,2,28,Kansas City,3.45%
2010,2,28,Jacksonville,0.00%
2010,2,21,Minnesota,3.13%
2010,2,21,Miami,9.68%
2010,2,21,Pittsburgh,9.09%
2010,2,21,Las Vegas,17.39%
2010,2,21,Washington,2.17%
2010,2,21,Dallas,11.11%
2010,2,21,Denver,0.00%
2010,2,21,Cleveland,7.14%
2010,2,21,San Francisco,22.22%
2010,2,21,Philadelphia,5.41%
2010,2,21,Arizona,0.00%
2010,2,21,Green Bay,2.94%
2010,2,21,Chicago,5.56%
2010,2,21,LA Chargers,4.17%
2010,2,21,NY Giants,0.00%
2010,2,21,NY Jets,4.88%
2010,2,21,Carolina,0.00%
2010,2,21,Buffalo,2.78%
2010,2,21,Baltimore,4.35%
2010,2,21,Cincinnati,0.00%
2010,2,21,New England,0.00%
2010,2,21,Tampa Bay,2.78%
2010,2,21,Houston,5.00%
2010,2,21,Tennessee,8.82%
2010,2,21,Indianapolis,2.50%
2010,2,21,Atlanta,3.13%
2010,2,21,New Orleans,0.00%
2010,2,21,LA Rams,9.68%
2010,2,21,Seattle,0.00%
2010,2,21,Detroit,5.26%
2010,2,21,Kansas City,3.45%
2010,2,21,Jacksonville,0.00%
2010,2,14,Minnesota,3.13%
2010,2,14,Miami,9.68%
2010,2,14,Pittsburgh,9.09%
2010,2,14,Las Vegas,17.39%
2010,2,14,Washington,2.17%
2010,2,14,Dallas,11.11%
2010,2,14,Denver,0.00%
2010,2,14,Cleveland,7.14%
2010,2,14,San Francisco,22.22%
2010,2,14,Philadelphia,5.41%
2010,2,14,Arizona,0.00%
2010,2,14,Green Bay,2.94%
2010,2,14,Chicago,5.56%
2010,2,14,LA Chargers,4.17%
2010,2,14,NY Giants,0.00%
2010,2,14,NY Jets,4.88%
2010,2,14,Carolina,0.00%
2010,2,14,Buffalo,2.78%
2010,2,14,Baltimore,4.35%
2010,2,14,Cincinnati,0.00%
2010,2,14,New England,0.00%
2010,2,14,Tampa Bay,2.78%
2010,2,14,Houston,5.00%
2010,2,14,Tennessee,8.82%
2010,2,14,Indianapolis,2.50%
2010,2,14,Atlanta,3.13%
2010,2,14,New Orleans,0.00%
2010,2,14,LA Rams,9.68%
2010,2,14,Seattle,0.00%
2010,2,14,Detroit,5.26%
2010,2,14,Kansas City,3.45%
2010,2,14,Jacksonville,0.00%
2010,2,7,Minnesota,3.13%
2010,2,7,Miami,9.68%
2010,2,7,Pittsburgh,9.09%
2010,2,7,Las Vegas,17.39%
2010,2,7,Washington,2.17%
2010,2,7,Dallas,11.11%
2010,2,7,Denver,0.00%
2010,2,7,Cleveland,7.14%
2010,2,7,San Francisco,22.22%
2010,2,7,Philadelphia,5.41%
2010,2,7,Arizona,0.00%
2010,2,7,Green Bay,2.94%
2010,2,7,Chicago,5.56%
2010,2,7,LA Chargers,4.17%
2010,2,7,NY Giants,0.00%
2010,2,7,NY Jets,4.88%
2010,2,7,Carolina,0.00%
2010,2,7,Buffalo,2.78%
2010,2,7,Baltimore,4.35%
2010,2,7,Cincinnati,0.00%
2010,2,7,New England,0.00%
2010,2,7,Tampa Bay,2.78%
2010,2,7,New Orleans,0.00%
2010,2,7,Houston,5.00%
2010,2,7,Indianapolis,0.00%
2010,2,7,Tennessee,8.82%
2010,2,7,Atlanta,3.13%
2010,2,7,LA Rams,9.68%
2010,2,7,Seattle,0.00%
2010,2,7,Detroit,5.26%
2010,2,7,Kansas City,3.45%
2010,2,7,Jacksonville,0.00%
2009,2,22,Dallas,4.55%
2009,2,22,Pittsburgh,4.44%
2009,2,22,Minnesota,8.11%
2009,2,22,Philadelphia,6.67%
2009,2,22,NY Giants,0.00%
2009,2,22,Tennessee,0.00%
2009,2,22,NY Jets,3.13%
2009,2,22,Miami,0.00%
2009,2,22,Las Vegas,2.94%
2009,2,22,Detroit,11.43%
2009,2,22,LA Rams,4.55%
2009,2,22,Indianapolis,10.00%
2009,2,22,Baltimore,10.81%
2009,2,22,New England,7.41%
2009,2,22,Carolina,3.03%
2009,2,22,Jacksonville,10.71%
2009,2,22,Seattle,2.56%
2009,2,22,Arizona,9.09%
2009,2,22,Tampa Bay,4.55%
2009,2,22,Atlanta,0.00%
2009,2,22,San Francisco,3.23%
2009,2,22,Houston,5.13%
2009,2,22,Denver,9.09%
2009,2,22,Buffalo,11.11%
2009,2,22,Washington,3.23%
2009,2,22,Green Bay,2.33%
2009,2,22,New Orleans,4.76%
2009,2,22,Chicago,0.00%
2009,2,22,LA Chargers,3.57%
2009,2,22,Cleveland,0.00%
2009,2,22,Cincinnati,2.70%
2009,2,22,Kansas City,3.23%
2009,2,15,Dallas,4.55%
2009,2,15,Pittsburgh,4.44%
2009,2,15,Minnesota,8.11%
2009,2,15,Philadelphia,6.67%
2009,2,15,NY Giants,0.00%
2009,2,15,Tennessee,0.00%
2009,2,15,NY Jets,3.13%
2009,2,15,Miami,0.00%
2009,2,15,Las Vegas,2.94%
2009,2,15,Detroit,11.43%
2009,2,15,LA Rams,4.55%
2009,2,15,Indianapolis,10.00%
2009,2,15,Baltimore,10.81%
2009,2,15,New England,7.41%
2009,2,15,Carolina,3.03%
2009,2,15,Jacksonville,10.71%
2009,2,15,Seattle,2.56%
2009,2,15,Arizona,9.09%
2009,2,15,Tampa Bay,4.55%
2009,2,15,Atlanta,0.00%
2009,2,15,San Francisco,3.23%
2009,2,15,Houston,5.13%
2009,2,15,Denver,9.09%
2009,2,15,Buffalo,11.11%
2009,2,15,Washington,3.23%
2009,2,15,Green Bay,2.33%
2009,2,15,New Orleans,4.76%
2009,2,15,Chicago,0.00%
2009,2,15,LA Chargers,3.57%
2009,2,15,Cleveland,0.00%
2009,2,15,Cincinnati,2.70%
2009,2,15,Kansas City,3.23%
2009,2,8,Dallas,4.55%
2009,2,8,Pittsburgh,4.44%
2009,2,8,Minnesota,8.11%
2009,2,8,Philadelphia,6.67%
2009,2,8,NY Giants,0.00%
2009,2,8,Tennessee,0.00%
2009,2,8,NY Jets,3.13%
2009,2,8,Miami,0.00%
2009,2,8,Las Vegas,2.94%
2009,2,8,Detroit,11.43%
2009,2,8,LA Rams,4.55%
2009,2,8,Indianapolis,10.00%
2009,2,8,Baltimore,10.81%
2009,2,8,New England,7.41%
2009,2,8,Carolina,3.03%
2009,2,8,Jacksonville,10.71%
2009,2,8,Seattle,2.56%
2009,2,8,Arizona,9.09%
2009,2,8,Tampa Bay,4.55%
2009,2,8,Atlanta,0.00%
2009,2,8,San Francisco,3.23%
2009,2,8,Houston,5.13%
2009,2,8,Denver,9.09%
2009,2,8,Buffalo,11.11%
2009,2,8,Washington,3.23%
2009,2,8,Green Bay,2.33%
2009,2,8,New Orleans,4.76%
2009,2,8,Chicago,0.00%
2009,2,8,LA Chargers,3.57%
2009,2,8,Cleveland,0.00%
2009,2,8,Cincinnati,2.70%
2009,2,8,Kansas City,3.23%
2009,2,1,Dallas,4.55%
2009,2,1,Pittsburgh,9.09%
2009,2,1,Minnesota,8.11%
2009,2,1,Philadelphia,6.67%
2009,2,1,NY Giants,0.00%
2009,2,1,Tennessee,0.00%
2009,2,1,NY Jets,3.13%
2009,2,1,Miami,0.00%
2009,2,1,Las Vegas,2.94%
2009,2,1,Detroit,11.43%
2009,2,1,LA Rams,4.55%
2009,2,1,Indianapolis,10.00%
2009,2,1,Baltimore,10.81%
2009,2,1,New England,7.41%
2009,2,1,Carolina,3.03%
2009,2,1,Jacksonville,10.71%
2009,2,1,Seattle,2.56%
2009,2,1,Tampa Bay,4.55%
2009,2,1,Arizona,4.08%
2009,2,1,Atlanta,0.00%
2009,2,1,San Francisco,3.23%
2009,2,1,Houston,5.13%
2009,2,1,Denver,9.09%
2009,2,1,Buffalo,11.11%
2009,2,1,Washington,3.23%
2009,2,1,Green Bay,2.33%
2009,2,1,New Orleans,4.76%
2009,2,1,Chicago,0.00%
2009,2,1,LA Chargers,3.57%
2009,2,1,Cleveland,0.00%
2009,2,1,Cincinnati,2.70%
2009,2,1,Kansas City,3.23%
2009,1,25,Dallas,4.55%
2009,1,25,Pittsburgh,9.09%
2009,1,25,Minnesota,8.11%
2009,1,25,Philadelphia,6.67%
2009,1,25,NY Giants,0.00%
2009,1,25,Tennessee,0.00%
2009,1,25,NY Jets,3.13%
2009,1,25,Miami,0.00%
2009,1,25,Las Vegas,2.94%
2009,1,25,Detroit,11.43%
2009,1,25,LA Rams,4.55%
2009,1,25,Indianapolis,10.00%
2009,1,25,Baltimore,10.81%
2009,1,25,New England,7.41%
2009,1,25,Carolina,3.03%
2009,1,25,Jacksonville,10.71%
2009,1,25,Seattle,2.56%
2009,1,25,Tampa Bay,4.55%
2009,1,25,Arizona,4.08%
2009,1,25,Atlanta,0.00%
2009,1,25,San Francisco,3.23%
2009,1,25,Houston,5.13%
2009,1,25,Denver,9.09%
2009,1,25,Buffalo,11.11%
2009,1,25,Washington,3.23%
2009,1,25,Green Bay,2.33%
2009,1,25,New Orleans,4.76%
2009,1,25,Chicago,0.00%
2009,1,25,LA Chargers,3.57%
2009,1,25,Cleveland,0.00%
2009,1,25,Cincinnati,2.70%
2009,1,25,Kansas City,3.23%
2008,2,24,NY Giants,9.43%
2008,2,24,New England,8.11%
2008,2,24,Dallas,14.29%
2008,2,24,Kansas City,10.34%
2008,2,24,Seattle,4.17%
2008,2,24,Chicago,4.76%
2008,2,24,Miami,0.00%
2008,2,24,Denver,8.82%
2008,2,24,Pittsburgh,16.00%
2008,2,24,Jacksonville,3.45%
2008,2,24,LA Chargers,5.71%
2008,2,24,Tennessee,3.23%
2008,2,24,Philadelphia,0.00%
2008,2,24,Tampa Bay,3.57%
2008,2,24,Baltimore,0.00%
2008,2,24,Green Bay,4.76%
2008,2,24,Arizona,9.09%
2008,2,24,NY Jets,6.52%
2008,2,24,Las Vegas,3.57%
2008,2,24,Detroit,3.70%
2008,2,24,New Orleans,6.67%
2008,2,24,LA Rams,0.00%
2008,2,24,Minnesota,2.63%
2008,2,24,San Francisco,3.45%
2008,2,24,Houston,4.88%
2008,2,24,Indianapolis,0.00%
2008,2,24,Washington,3.03%
2008,2,24,Cleveland,18.52%
2008,2,24,Atlanta,7.84%
2008,2,24,Buffalo,8.89%
2008,2,24,Carolina,12.50%
2008,2,24,Cincinnati,2.33%
2008,2,17,NY Giants,9.43%
2008,2,17,New England,8.11%
2008,2,17,Dallas,14.29%
2008,2,17,Kansas City,10.34%
2008,2,17,Seattle,4.17%
2008,2,17,Chicago,4.76%
2008,2,17,Miami,0.00%
2008,2,17,Denver,8.82%
2008,2,17,Pittsburgh,16.00%
2008,2,17,Jacksonville,3.45%
2008,2,17,LA Chargers,5.71%
2008,2,17,Tennessee,3.23%
2008,2,17,Philadelphia,0.00%
2008,2,17,Tampa Bay,3.57%
2008,2,17,Baltimore,0.00%
2008,2,17,Green Bay,4.76%
2008,2,17,Arizona,9.09%
2008,2,17,NY Jets,6.52%
2008,2,17,Las Vegas,3.57%
2008,2,17,Detroit,3.70%
2008,2,17,New Orleans,6.67%
2008,2,17,LA Rams,0.00%
2008,2,17,Minnesota,2.63%
2008,2,17,San Francisco,3.45%
2008,2,17,Houston,4.88%
2008,2,17,Indianapolis,0.00%
2008,2,17,Washington,3.03%
2008,2,17,Cleveland,18.52%
2008,2,17,Atlanta,7.84%
2008,2,17,Buffalo,8.89%
2008,2,17,Carolina,12.50%
2008,2,17,Cincinnati,2.33%
2008,2,10,NY Giants,9.43%
2008,2,10,New England,8.11%
2008,2,10,Dallas,14.29%
2008,2,10,Kansas City,10.34%
2008,2,10,Seattle,4.17%
2008,2,10,Chicago,4.76%
2008,2,10,Miami,0.00%
2008,2,10,Denver,8.82%
2008,2,10,Pittsburgh,16.00%
2008,2,10,Jacksonville,3.45%
2008,2,10,LA Chargers,5.71%
2008,2,10,Tennessee,3.23%
2008,2,10,Philadelphia,0.00%
2008,2,10,Tampa Bay,3.57%
2008,2,10,Baltimore,0.00%
2008,2,10,Green Bay,4.76%
2008,2,10,Arizona,9.09%
2008,2,10,NY Jets,6.52%
2008,2,10,Las Vegas,3.57%
2008,2,10,Detroit,3.70%
2008,2,10,New Orleans,6.67%
2008,2,10,LA Rams,0.00%
2008,2,10,Minnesota,2.63%
2008,2,10,San Francisco,3.45%
2008,2,10,Houston,4.88%
2008,2,10,Indianapolis,0.00%
2008,2,10,Washington,3.03%
2008,2,10,Cleveland,18.52%
2008,2,10,Atlanta,7.84%
2008,2,10,Buffalo,8.89%
2008,2,10,Carolina,12.50%
2008,2,10,Cincinnati,2.33%
2008,2,3,NY Giants,0.00%
2008,2,3,New England,2.63%
2008,2,3,Dallas,14.29%
2008,2,3,Kansas City,10.34%
2008,2,3,Seattle,4.17%
2008,2,3,Chicago,4.76%
2008,2,3,Miami,0.00%
2008,2,3,Denver,8.82%
2008,2,3,Pittsburgh,16.00%
2008,2,3,Jacksonville,3.45%
2008,2,3,LA Chargers,5.71%
2008,2,3,Tennessee,3.23%
2008,2,3,Philadelphia,0.00%
2008,2,3,Tampa Bay,3.57%
2008,2,3,Baltimore,0.00%
2008,2,3,Green Bay,4.76%
2008,2,3,Arizona,9.09%
2008,2,3,NY Jets,6.52%
2008,2,3,Las Vegas,3.57%
2008,2,3,Detroit,3.70%
2008,2,3,New Orleans,6.67%
2008,2,3,LA Rams,0.00%
2008,2,3,Minnesota,2.63%
2008,2,3,San Francisco,3.45%
2008,2,3,Houston,4.88%
2008,2,3,Indianapolis,0.00%
2008,2,3,Washington,3.03%
2008,2,3,Cleveland,18.52%
2008,2,3,Atlanta,7.84%
2008,2,3,Buffalo,8.89%
2008,2,3,Carolina,12.50%
2008,2,3,Cincinnati,2.33%
2008,1,27,NY Giants,0.00%
2008,1,27,New England,2.63%
2008,1,27,Dallas,14.29%
2008,1,27,Kansas City,10.34%
2008,1,27,Seattle,4.17%
2008,1,27,Chicago,4.76%
2008,1,27,Miami,0.00%
2008,1,27,Denver,8.82%
2008,1,27,Pittsburgh,16.00%
2008,1,27,Jacksonville,3.45%
2008,1,27,LA Chargers,5.71%
2008,1,27,Tennessee,3.23%
2008,1,27,Philadelphia,0.00%
2008,1,27,Tampa Bay,3.57%
2008,1,27,Baltimore,0.00%
2008,1,27,Green Bay,4.76%
2008,1,27,Arizona,9.09%
2008,1,27,NY Jets,6.52%
2008,1,27,Las Vegas,3.57%
2008,1,27,Detroit,3.70%
2008,1,27,New Orleans,6.67%
2008,1,27,LA Rams,0.00%
2008,1,27,Minnesota,2.63%
2008,1,27,San Francisco,3.45%
2008,1,27,Houston,4.88%
2008,1,27,Indianapolis,0.00%
2008,1,27,Washington,3.03%
2008,1,27,Cleveland,18.52%
2008,1,27,Atlanta,7.84%
2008,1,27,Buffalo,8.89%
