Date,team,opponent,team_rank,opponent_rank,year,month,day,Expected,defensive_completion_%,defensive_red_zone_completion_%,defensive_sack_percentage,defensive_takeaways,defensive_third_down_conversion_%,defensive_yards_per_game_allowed,offensive_completion_percentage,offensive_interceptions,touchdowns_per_game,offensive_yards_per_game,offensive_yards_per_point,red_zone_TD_percentage,scoring_margin,third_down_conversion_percentage,total_points_per_game,weighted_SM
2021-11-07,Buffalo,Jacksonville,1,29,2021,11,7,3.0,53.85%,33.33%,4.88%,2.0,28.57%,262.0,67.44%,0.0,3.0,351.0,13.5,75.00%,15.0,46.15%,26.0,60.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Minnesota,Baltimore,14,8,2021,11,7,17.0,60.98%,50.00%,6.82%,2.0,50.00%,419.0,63.89%,0.0,1.0,278.0,17.4,50.00%,-4.0,7.69%,16.0,-32.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Dallas,Denver,4,21,2021,11,7,6.0,63.89%,50.00%,2.70%,0.0,7.69%,278.0,60.98%,1.0,2.0,419.0,21.0,50.00%,4.0,50.00%,20.0,48.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Houston,Miami,32,28,2021,11,7,32.0,64.71%,71.43%,2.86%,0.0,36.36%,467.0,74.36%,1.0,3.0,323.0,14.7,100.00%,-16.0,33.33%,22.0,-448.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Las Vegas,NY Giants,22,24,2021,11,7,21.0,52.94%,75.00%,5.56%,2.0,46.15%,358.0,91.18%,1.0,4.0,442.0,13.4,66.67%,11.0,33.33%,33.0,99.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Carolina,New England,23,12,2021,11,7,24.0,74.07%,100.00%,10.00%,2.0,30.00%,213.0,52.00%,0.0,1.0,332.0,17.5,33.33%,6.0,58.82%,19.0,126.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Cincinnati,Cleveland,17,15,2021,11,7,22.0,79.59%,66.67%,3.92%,3.0,54.55%,511.0,62.86%,1.0,4.0,318.0,10.3,66.67%,-3.0,40.00%,31.0,-45.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Philadelphia,LA Chargers,20,18,2021,11,7,20.0,73.53%,100.00%,15.00%,1.0,35.71%,228.0,68.75%,0.0,5.0,350.0,8.0,80.00%,38.0,50.00%,44.0,570.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,Green Bay,Kansas City,7,10,2021,11,7,9.0,66.67%,75.00%,5.71%,3.0,40.00%,334.0,59.46%,0.0,3.0,335.0,14.0,60.00%,3.0,42.86%,24.0,69.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,San Francisco,Arizona,16,3,2021,11,7,19.0,70.37%,33.33%,12.90%,1.0,53.33%,324.0,60.71%,0.0,3.0,467.0,14.2,60.00%,11.0,40.00%,33.0,330.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-07,LA Rams,Tennessee,5,9,2021,11,7,4.0,74.36%,100.00%,11.36%,1.0,33.33%,323.0,64.71%,0.0,5.0,467.0,12.3,71.43%,16.0,36.36%,38.0,384.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Chicago,Pittsburgh,28,18,2021,11,14,27.0,70.00%,100.00%,11.76%,1.0,35.29%,280.0,58.62%,1.0,3.0,414.0,15.3,50.00%,-2.0,33.33%,27.0,-36.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Baltimore,Miami,13,27,2021,11,14,11.0,52.78%,25.00%,10.00%,0.0,23.08%,350.0,60.47%,1.0,1.0,304.0,30.4,50.00%,-12.0,14.29%,10.0,-324.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,Atlanta,Dallas,26,6,2021,11,14,29.0,62.79%,75.00%,2.27%,1.0,30.00%,376.0,76.67%,0.0,3.0,366.0,13.6,60.00%,2.0,38.46%,27.0,54.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,NY Jets,Buffalo,30,3,2021,11,14,31.0,73.33%,75.00%,3.23%,0.0,50.00%,532.0,65.38%,1.0,4.0,486.0,16.2,60.00%,-15.0,57.14%,30.0,-45.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,New Orleans,Tennessee,7,5,2021,11,14,7.0,76.67%,60.00%,6.25%,0.0,38.46%,366.0,62.79%,0.0,3.0,376.0,15.0,75.00%,-2.0,30.00%,25.0,-10.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Tampa Bay,Washington,1,25,2021,11,14,2.0,56.41%,42.86%,2.50%,0.0,35.71%,361.0,68.29%,2.0,4.0,421.0,15.6,100.00%,-9.0,61.54%,27.0,-225.0
2021-11-14,Detroit,Pittsburgh,31,18,2021,11,14,30.0,68.75%,80.00%,0.00%,0.0,50.00%,350.0,73.53%,0.0,1.0,228.0,38.0,100.00%,-38.0,35.71%,6.0,-684.0
