year,month,day,team,red_zone_TD_percentage
2012,11,11,Atlanta,25.00%
2012,11,11,Minnesota,66.67%
2012,11,11,Miami,33.33%
2012,11,11,Washington,33.33%
2012,11,11,Pittsburgh,50.00%
2012,11,11,Buffalo,0.00%
2012,11,11,LA Chargers,40.00%
2012,11,11,Cincinnati,50.00%
2012,11,11,NY Jets,25.00%
2012,11,11,Jacksonville,50.00%
2012,11,11,Indianapolis,50.00%
2012,11,11,Chicago,42.86%
2012,11,11,NY Giants,50.00%
2012,11,11,Seattle,66.67%
2012,11,11,Arizona,50.00%
2012,11,11,Dallas,0.00%
2012,11,11,Las Vegas,75.00%
2012,11,11,LA Rams,0.00%
2012,11,11,Philadelphia,0.00%
2012,11,11,Cleveland,0.00%
2012,11,11,Kansas City,100.00%
2012,11,4,New Orleans,100.00%
2012,11,4,Green Bay,50.00%
2012,11,4,Denver,66.67%
2012,11,4,Tampa Bay,75.00%
2012,11,4,New England,85.71%
2012,11,4,Atlanta,50.00%
2012,11,4,Buffalo,66.67%
2012,11,4,San Francisco,100.00%
2012,11,4,Miami,66.67%
2012,11,4,Houston,60.00%
2012,11,4,Baltimore,50.00%
2012,11,4,Washington,33.33%
2012,11,4,Carolina,25.00%
2012,11,4,Detroit,100.00%
2012,11,4,Minnesota,50.00%
2012,11,4,Pittsburgh,60.00%
2012,11,4,Tennessee,0.00%
2012,11,4,LA Chargers,40.00%
2012,11,4,NY Jets,25.00%
2012,11,4,Dallas,75.00%
2012,11,4,Cincinnati,100.00%
2012,11,4,Chicago,66.67%
2012,11,4,Indianapolis,50.00%
2012,11,4,Philadelphia,66.67%
2012,11,4,NY Giants,25.00%
2012,11,4,Arizona,0.00%
2012,11,4,LA Rams,0.00%
2012,11,4,Jacksonville,33.33%
2012,11,4,Seattle,66.67%
2012,11,4,Las Vegas,16.67%
2012,11,4,Kansas City,100.00%
2012,10,28,Green Bay,66.67%
2012,10,28,New Orleans,100.00%
2012,10,28,Denver,100.00%
2012,10,28,Atlanta,50.00%
2012,10,28,Tampa Bay,75.00%
2012,10,28,Carolina,66.67%
2012,10,28,Buffalo,66.67%
2012,10,28,Washington,0.00%
2012,10,28,New England,100.00%
2012,10,28,Houston,60.00%
2012,10,28,Baltimore,50.00%
2012,10,28,San Francisco,25.00%
2012,10,28,LA Chargers,66.67%
2012,10,28,Miami,100.00%
2012,10,28,Tennessee,100.00%
2012,10,28,Minnesota,50.00%
2012,10,28,Pittsburgh,66.67%
2012,10,28,NY Jets,50.00%
2012,10,28,Detroit,25.00%
2012,10,28,Cincinnati,100.00%
2012,10,28,Arizona,50.00%
2012,10,28,NY Giants,66.67%
2012,10,28,Cleveland,100.00%
2012,10,28,Indianapolis,66.67%
2012,10,28,Chicago,33.33%
2012,10,28,Philadelphia,33.33%
2012,10,28,Dallas,0.00%
2012,10,28,LA Rams,66.67%
2012,10,28,Las Vegas,40.00%
2012,10,28,Jacksonville,100.00%
2012,10,28,Seattle,0.00%
2012,10,28,Kansas City,0.00%
2012,10,21,Green Bay,100.00%
2012,10,21,Denver,100.00%
2012,10,21,New Orleans,75.00%
2012,10,21,Washington,100.00%
2012,10,21,Atlanta,50.00%
2012,10,21,Tampa Bay,60.00%
2012,10,21,Carolina,0.00%
2012,10,21,Buffalo,66.67%
2012,10,21,Baltimore,75.00%
2012,10,21,San Francisco,25.00%
2012,10,21,LA Chargers,66.67%
2012,10,21,Houston,100.00%
2012,10,21,Miami,100.00%
2012,10,21,New England,16.67%
2012,10,21,Detroit,50.00%
2012,10,21,NY Jets,100.00%
2012,10,21,Dallas,60.00%
2012,10,21,Pittsburgh,33.33%
2012,10,21,Minnesota,28.57%
2012,10,21,Arizona,100.00%
2012,10,21,Chicago,33.33%
2012,10,21,NY Giants,33.33%
2012,10,21,Cincinnati,33.33%
2012,10,21,Tennessee,50.00%
2012,10,21,Philadelphia,33.33%
2012,10,21,Cleveland,66.67%
2012,10,21,Las Vegas,50.00%
2012,10,21,Indianapolis,0.00%
2012,10,21,LA Rams,33.33%
2012,10,21,Jacksonville,0.00%
2012,10,21,Seattle,0.00%
2012,10,21,Kansas City,0.00%
2012,10,14,Green Bay,100.00%
2012,10,14,New Orleans,75.00%
2012,10,14,Denver,75.00%
2012,10,14,Atlanta,100.00%
2012,10,14,New England,80.00%
2012,10,14,San Francisco,80.00%
2012,10,14,Tampa Bay,100.00%
2012,10,14,Carolina,0.00%
2012,10,14,Minnesota,60.00%
2012,10,14,Washington,0.00%
2012,10,14,Buffalo,0.00%
2012,10,14,LA Chargers,66.67%
2012,10,14,Detroit,33.33%
2012,10,14,Miami,66.67%
2012,10,14,Baltimore,0.00%
2012,10,14,Houston,33.33%
2012,10,14,Pittsburgh,33.33%
2012,10,14,NY Giants,60.00%
2012,10,14,Indianapolis,60.00%
2012,10,14,Chicago,33.33%
2012,10,14,Dallas,66.67%
2012,10,14,Cincinnati,50.00%
2012,10,14,Arizona,0.00%
2012,10,14,Philadelphia,66.67%
2012,10,14,Tennessee,50.00%
2012,10,14,Las Vegas,0.00%
2012,10,14,LA Rams,50.00%
2012,10,14,NY Jets,0.00%
2012,10,14,Jacksonville,0.00%
2012,10,14,Cleveland,33.33%
2012,10,14,Kansas City,0.00%
2012,10,14,Seattle,33.33%
2012,10,7,Carolina,100.00%
2012,10,7,Baltimore,50.00%
2012,10,7,Washington,66.67%
2012,10,7,Green Bay,80.00%
2012,10,7,Denver,75.00%
2012,10,7,New Orleans,50.00%
2012,10,7,Buffalo,0.00%
2012,10,7,Pittsburgh,75.00%
2012,10,7,Tampa Bay,100.00%
2012,10,7,New England,83.33%
2012,10,7,Atlanta,25.00%
2012,10,7,Minnesota,0.00%
2012,10,7,San Francisco,60.00%
2012,10,7,Houston,66.67%
2012,10,7,Detroit,33.33%
2012,10,7,LA Chargers,75.00%
2012,10,7,Chicago,0.00%
2012,10,7,Miami,33.33%
2012,10,7,Dallas,66.67%
2012,10,7,NY Giants,50.00%
2012,10,7,Cincinnati,42.86%
2012,10,7,Arizona,0.00%
2012,10,7,Kansas City,100.00%
2012,10,7,Indianapolis,33.33%
2012,10,7,Las Vegas,0.00%
2012,10,7,Philadelphia,25.00%
2012,10,7,Tennessee,100.00%
2012,10,7,Jacksonville,50.00%
2012,10,7,LA Rams,50.00%
2012,10,7,Cleveland,50.00%
2012,10,7,Seattle,33.33%
2012,9,30,Detroit,100.00%
2012,9,30,NY Jets,50.00%
2012,9,30,Green Bay,66.67%
2012,9,30,New England,40.00%
2012,9,30,Tennessee,33.33%
2012,9,30,New Orleans,50.00%
2012,9,30,Carolina,50.00%
2012,9,30,Minnesota,33.33%
2012,9,30,NY Giants,50.00%
2012,9,30,LA Chargers,100.00%
2012,9,30,Buffalo,100.00%
2012,9,30,Chicago,0.00%
2012,9,30,Atlanta,0.00%
2012,9,30,Philadelphia,60.00%
2012,9,30,Arizona,50.00%
2012,9,30,Las Vegas,33.33%
2012,9,30,Pittsburgh,50.00%
2012,9,30,Baltimore,25.00%
2012,9,30,Tampa Bay,66.67%
2012,9,30,Dallas,50.00%
2012,9,30,Jacksonville,0.00%
2012,9,30,Seattle,0.00%
2012,9,30,Houston,50.00%
2012,9,30,Miami,100.00%
2012,9,30,Cincinnati,33.33%
2012,9,30,Denver,33.33%
2012,9,30,Indianapolis,50.00%
2012,9,30,Cleveland,0.00%
2012,9,30,Washington,0.00%
2012,9,30,San Francisco,0.00%
2012,9,30,LA Rams,100.00%
2012,9,23,Detroit,100.00%
2012,9,23,NY Jets,50.00%
2012,9,23,Green Bay,66.67%
2012,9,23,New England,40.00%
2012,9,23,Tennessee,33.33%
2012,9,23,New Orleans,50.00%
2012,9,23,Carolina,50.00%
2012,9,23,Minnesota,33.33%
2012,9,23,NY Giants,50.00%
2012,9,23,LA Chargers,100.00%
2012,9,23,Buffalo,100.00%
2012,9,23,Chicago,0.00%
2012,9,23,Atlanta,0.00%
2012,9,23,Philadelphia,60.00%
2012,9,23,Arizona,50.00%
2012,9,23,Las Vegas,33.33%
2012,9,23,Pittsburgh,50.00%
2012,9,23,Baltimore,25.00%
2012,9,23,Tampa Bay,66.67%
2012,9,23,Dallas,50.00%
2012,9,23,Jacksonville,0.00%
2012,9,23,Seattle,0.00%
2012,9,23,Houston,50.00%
2012,9,23,Miami,100.00%
2012,9,23,Cincinnati,33.33%
2012,9,23,Denver,33.33%
2012,9,23,Indianapolis,50.00%
2012,9,23,Cleveland,0.00%
2012,9,23,Washington,0.00%
2012,9,23,San Francisco,0.00%
2012,9,23,LA Rams,100.00%
2012,9,16,Detroit,100.00%
2012,9,16,NY Jets,50.00%
2012,9,16,Green Bay,66.67%
2012,9,16,New England,40.00%
2012,9,16,Tennessee,33.33%
2012,9,16,New Orleans,50.00%
2012,9,16,Carolina,50.00%
2012,9,16,Minnesota,33.33%
2012,9,16,NY Giants,50.00%
2012,9,16,LA Chargers,100.00%
2012,9,16,Buffalo,100.00%
2012,9,16,Chicago,0.00%
2012,9,16,Atlanta,0.00%
2012,9,16,Philadelphia,60.00%
2012,9,16,Arizona,50.00%
2012,9,16,Las Vegas,33.33%
2012,9,16,Pittsburgh,50.00%
2012,9,16,Baltimore,25.00%
2012,9,16,Tampa Bay,66.67%
2012,9,16,Dallas,50.00%
2012,9,16,Jacksonville,0.00%
2012,9,16,Seattle,0.00%
2012,9,16,Houston,50.00%
2012,9,16,Miami,100.00%
2012,9,16,Cincinnati,33.33%
2012,9,16,Denver,33.33%
2012,9,16,Indianapolis,50.00%
2012,9,16,Cleveland,0.00%
2012,9,16,Washington,0.00%
2012,9,16,San Francisco,0.00%
2012,9,16,LA Rams,100.00%
2012,9,9,Detroit,100.00%
2012,9,9,NY Jets,50.00%
2012,9,9,Green Bay,66.67%
2012,9,9,New England,40.00%
2012,9,9,Tennessee,33.33%
2012,9,9,New Orleans,50.00%
2012,9,9,Carolina,50.00%
2012,9,9,Minnesota,33.33%
2012,9,9,NY Giants,50.00%
2012,9,9,LA Chargers,100.00%
2012,9,9,Buffalo,100.00%
2012,9,9,Chicago,0.00%
2012,9,9,Atlanta,0.00%
2012,9,9,Philadelphia,60.00%
2012,9,9,Arizona,50.00%
2012,9,9,Las Vegas,33.33%
2012,9,9,Pittsburgh,50.00%
2012,9,9,Baltimore,25.00%
2012,9,9,Tampa Bay,66.67%
2012,9,9,Dallas,50.00%
2012,9,9,Jacksonville,0.00%
2012,9,9,Seattle,0.00%
2012,9,9,Houston,50.00%
2012,9,9,Miami,100.00%
2012,9,9,Cincinnati,33.33%
2012,9,9,Denver,33.33%
2012,9,9,Indianapolis,50.00%
2012,9,9,Cleveland,0.00%
2012,9,9,Washington,0.00%
2012,9,9,San Francisco,0.00%
2012,9,9,LA Rams,100.00%
2012,9,2,Detroit,100.00%
2012,9,2,NY Jets,50.00%
2012,9,2,Green Bay,66.67%
2012,9,2,New England,40.00%
2012,9,2,Tennessee,33.33%
2012,9,2,New Orleans,50.00%
2012,9,2,Carolina,50.00%
2012,9,2,Minnesota,33.33%
2012,9,2,NY Giants,50.00%
2012,9,2,LA Chargers,100.00%
2012,9,2,Buffalo,100.00%
2012,9,2,Chicago,0.00%
2012,9,2,Atlanta,0.00%
2012,9,2,Philadelphia,60.00%
2012,9,2,Arizona,50.00%
2012,9,2,Las Vegas,33.33%
2012,9,2,Pittsburgh,50.00%
2012,9,2,Baltimore,25.00%
2012,9,2,Tampa Bay,66.67%
2012,9,2,Dallas,50.00%
2012,9,2,Jacksonville,0.00%
2012,9,2,Seattle,0.00%
2012,9,2,Houston,50.00%
2012,9,2,Miami,100.00%
2012,9,2,Cincinnati,33.33%
2012,9,2,Denver,33.33%
2012,9,2,Indianapolis,50.00%
2012,9,2,Cleveland,0.00%
2012,9,2,Washington,0.00%
2012,9,2,San Francisco,0.00%
2012,9,2,LA Rams,100.00%
2012,2,26,Detroit,100.00%
2012,2,26,NY Jets,50.00%
2012,2,26,Green Bay,66.67%
2012,2,26,New England,40.00%
2012,2,26,Tennessee,33.33%
2012,2,26,New Orleans,50.00%
2012,2,26,Carolina,50.00%
2012,2,26,Minnesota,33.33%
2012,2,26,NY Giants,50.00%
2012,2,26,LA Chargers,100.00%
2012,2,26,Buffalo,100.00%
2012,2,26,Chicago,0.00%
2012,2,26,Atlanta,0.00%
2012,2,26,Philadelphia,60.00%
2012,2,26,Arizona,50.00%
2012,2,26,Las Vegas,33.33%
2012,2,26,Pittsburgh,50.00%
2012,2,26,Baltimore,25.00%
2012,2,26,Tampa Bay,66.67%
2012,2,26,Dallas,50.00%
2012,2,26,Jacksonville,0.00%
2012,2,26,Seattle,0.00%
2012,2,26,Houston,50.00%
2012,2,26,Miami,100.00%
2012,2,26,Cincinnati,33.33%
2012,2,26,Denver,33.33%
2012,2,26,Indianapolis,50.00%
2012,2,26,Cleveland,0.00%
2012,2,26,Washington,0.00%
2012,2,26,San Francisco,0.00%
2012,2,26,LA Rams,100.00%
2012,2,19,Detroit,100.00%
2012,2,19,NY Jets,50.00%
2012,2,19,Green Bay,66.67%
2012,2,19,New England,40.00%
2012,2,19,Tennessee,33.33%
2012,2,19,New Orleans,50.00%
2012,2,19,Carolina,50.00%
2012,2,19,Minnesota,33.33%
2012,2,19,NY Giants,50.00%
2012,2,19,LA Chargers,100.00%
2012,2,19,Buffalo,100.00%
2012,2,19,Chicago,0.00%
2012,2,19,Atlanta,0.00%
2012,2,19,Philadelphia,60.00%
2012,2,19,Arizona,50.00%
2012,2,19,Las Vegas,33.33%
2012,2,19,Pittsburgh,50.00%
2012,2,19,Baltimore,25.00%
2012,2,19,Tampa Bay,66.67%
2012,2,19,Dallas,50.00%
2012,2,19,Jacksonville,0.00%
2012,2,19,Seattle,0.00%
2012,2,19,Houston,50.00%
2012,2,19,Miami,100.00%
2012,2,19,Cincinnati,33.33%
2012,2,19,Denver,33.33%
2012,2,19,Indianapolis,50.00%
2012,2,19,Cleveland,0.00%
2012,2,19,Washington,0.00%
2012,2,19,San Francisco,0.00%
2012,2,19,LA Rams,100.00%
2012,2,12,Detroit,100.00%
2012,2,12,NY Jets,50.00%
2012,2,12,Green Bay,66.67%
2012,2,12,New England,40.00%
2012,2,12,Tennessee,33.33%
2012,2,12,New Orleans,50.00%
2012,2,12,Carolina,50.00%
2012,2,12,Minnesota,33.33%
2012,2,12,NY Giants,50.00%
2012,2,12,LA Chargers,100.00%
2012,2,12,Buffalo,100.00%
2012,2,12,Chicago,0.00%
2012,2,12,Atlanta,0.00%
2012,2,12,Philadelphia,60.00%
2012,2,12,Arizona,50.00%
2012,2,12,Las Vegas,33.33%
2012,2,12,Pittsburgh,50.00%
2012,2,12,Baltimore,25.00%
2012,2,12,Tampa Bay,66.67%
2012,2,12,Dallas,50.00%
2012,2,12,Jacksonville,0.00%
2012,2,12,Seattle,0.00%
2012,2,12,Houston,50.00%
2012,2,12,Miami,100.00%
2012,2,12,Cincinnati,33.33%
2012,2,12,Denver,33.33%
2012,2,12,Indianapolis,50.00%
2012,2,12,Cleveland,0.00%
2012,2,12,Washington,0.00%
2012,2,12,San Francisco,0.00%
2012,2,12,LA Rams,100.00%
2012,2,5,Detroit,100.00%
2012,2,5,NY Jets,50.00%
2012,2,5,Green Bay,66.67%
2012,2,5,New England,40.00%
2012,2,5,Tennessee,33.33%
2012,2,5,New Orleans,50.00%
2012,2,5,Carolina,50.00%
2012,2,5,Minnesota,33.33%
2012,2,5,NY Giants,50.00%
2012,2,5,LA Chargers,100.00%
2012,2,5,Buffalo,100.00%
2012,2,5,Chicago,0.00%
2012,2,5,Atlanta,0.00%
2012,2,5,Philadelphia,60.00%
2012,2,5,Arizona,50.00%
2012,2,5,Las Vegas,33.33%
2012,2,5,Pittsburgh,50.00%
2012,2,5,Baltimore,25.00%
2012,2,5,Tampa Bay,66.67%
2012,2,5,Dallas,50.00%
2012,2,5,Jacksonville,0.00%
2012,2,5,Seattle,0.00%
2012,2,5,Houston,50.00%
2012,2,5,Miami,100.00%
2012,2,5,Cincinnati,33.33%
2012,2,5,Denver,33.33%
2012,2,5,Indianapolis,50.00%
2012,2,5,Cleveland,0.00%
2012,2,5,Washington,0.00%
2012,2,5,San Francisco,0.00%
2012,2,5,LA Rams,100.00%
2012,1,29,NY Jets,50.00%
2012,1,29,Green Bay,100.00%
2012,1,29,New England,75.00%
2012,1,29,Detroit,100.00%
2012,1,29,Tennessee,50.00%
2012,1,29,Carolina,60.00%
2012,1,29,Minnesota,66.67%
2012,1,29,New Orleans,66.67%
2012,1,29,NY Giants,50.00%
2012,1,29,Jacksonville,66.67%
2012,1,29,Chicago,50.00%
2012,1,29,Pittsburgh,75.00%
2012,1,29,Seattle,66.67%
2012,1,29,Las Vegas,0.00%
2012,1,29,LA Chargers,33.33%
2012,1,29,Atlanta,0.00%
2012,1,29,Arizona,33.33%
2012,1,29,Philadelphia,66.67%
2012,1,29,Baltimore,100.00%
2012,1,29,Buffalo,16.67%
2012,1,29,Denver,66.67%
2012,1,29,Dallas,50.00%
2012,1,29,Tampa Bay,100.00%
2012,1,29,Cincinnati,33.33%
2012,1,29,Houston,33.33%
2012,1,29,Miami,100.00%
2012,1,29,Washington,50.00%
2012,1,29,Cleveland,50.00%
2012,1,29,Indianapolis,20.00%
2012,1,29,San Francisco,50.00%
2012,1,29,LA Rams,0.00%
2012,1,29,Kansas City,25.00%
2012,1,22,NY Jets,40.00%
2012,1,22,New England,66.67%
2012,1,22,Green Bay,100.00%
2012,1,22,Tennessee,33.33%
2012,1,22,Detroit,100.00%
2012,1,22,Carolina,100.00%
2012,1,22,NY Giants,25.00%
2012,1,22,New Orleans,100.00%
2012,1,22,Minnesota,100.00%
2012,1,22,Las Vegas,100.00%
2012,1,22,Atlanta,40.00%
2012,1,22,Buffalo,50.00%
2012,1,22,Jacksonville,100.00%
2012,1,22,LA Chargers,60.00%
2012,1,22,Arizona,50.00%
2012,1,22,Seattle,75.00%
2012,1,22,Pittsburgh,0.00%
2012,1,22,Philadelphia,75.00%
2012,1,22,Dallas,66.67%
2012,1,22,Baltimore,50.00%
2012,1,22,Cincinnati,50.00%
2012,1,22,Denver,66.67%
2012,1,22,Houston,25.00%
2012,1,22,Tampa Bay,100.00%
2012,1,22,Indianapolis,100.00%
2012,1,22,Washington,33.33%
2012,1,22,Cleveland,100.00%
2012,1,22,Miami,0.00%
2012,1,22,San Francisco,66.67%
2012,1,22,LA Rams,0.00%
2012,1,22,Kansas City,20.00%
2012,1,15,NY Jets,100.00%
2012,1,15,Tennessee,50.00%
2012,1,15,New England,25.00%
2012,1,15,Green Bay,33.33%
2012,1,15,NY Giants,60.00%
2012,1,15,Detroit,33.33%
2012,1,15,Atlanta,66.67%
2012,1,15,Carolina,50.00%
2012,1,15,Buffalo,0.00%
2012,1,15,Las Vegas,66.67%
2012,1,15,Minnesota,75.00%
2012,1,15,Chicago,100.00%
2012,1,15,New Orleans,0.00%
2012,1,15,Arizona,100.00%
2012,1,15,LA Chargers,100.00%
2012,1,15,Pittsburgh,33.33%
2012,1,15,Jacksonville,80.00%
2012,1,15,Houston,50.00%
2012,1,15,Baltimore,75.00%
2012,1,15,Cincinnati,33.33%
2012,1,15,Seattle,33.33%
2012,1,15,Philadelphia,66.67%
2012,1,15,Miami,33.33%
2012,1,15,Denver,50.00%
2012,1,15,Dallas,100.00%
2012,1,15,Washington,40.00%
2012,1,15,Tampa Bay,100.00%
2012,1,15,Indianapolis,33.33%
2012,1,15,Cleveland,0.00%
2012,1,15,LA Rams,50.00%
2012,1,15,Kansas City,0.00%
2012,1,15,San Francisco,0.00%
2012,1,8,NY Jets,100.00%
2012,1,8,Tennessee,33.33%
2012,1,8,New England,100.00%
2012,1,8,Green Bay,80.00%
2012,1,8,NY Giants,75.00%
2012,1,8,Detroit,66.67%
2012,1,8,Buffalo,50.00%
2012,1,8,New Orleans,100.00%
2012,1,8,Atlanta,50.00%
2012,1,8,Carolina,100.00%
2012,1,8,Las Vegas,100.00%
2012,1,8,Pittsburgh,100.00%
2012,1,8,Chicago,0.00%
2012,1,8,Minnesota,33.33%
2012,1,8,Arizona,50.00%
2012,1,8,Seattle,66.67%
2012,1,8,Cincinnati,50.00%
2012,1,8,Houston,66.67%
2012,1,8,LA Chargers,50.00%
2012,1,8,Miami,75.00%
2012,1,8,Philadelphia,100.00%
2012,1,8,Baltimore,40.00%
2012,1,8,Denver,0.00%
2012,1,8,Jacksonville,100.00%
2012,1,8,Indianapolis,66.67%
2012,1,8,Washington,33.33%
2012,1,8,Cleveland,0.00%
2012,1,8,Dallas,50.00%
2012,1,8,Tampa Bay,0.00%
2012,1,8,Kansas City,0.00%
2012,1,8,San Francisco,0.00%
2012,1,1,Tennessee,50.00%
2012,1,1,NY Jets,100.00%
2012,1,1,New England,80.00%
2012,1,1,Green Bay,50.00%
2012,1,1,Detroit,100.00%
2012,1,1,NY Giants,66.67%
2012,1,1,Chicago,50.00%
2012,1,1,Buffalo,100.00%
2012,1,1,Atlanta,75.00%
2012,1,1,New Orleans,83.33%
2012,1,1,Minnesota,50.00%
2012,1,1,Las Vegas,20.00%
2012,1,1,Arizona,25.00%
2012,1,1,Cincinnati,25.00%
2012,1,1,Carolina,100.00%
2012,1,1,LA Chargers,50.00%
2012,1,1,Pittsburgh,33.33%
2012,1,1,Seattle,50.00%
2012,1,1,Denver,33.33%
2012,1,1,Houston,50.00%
2012,1,1,Baltimore,50.00%
2012,1,1,Cleveland,50.00%
2012,1,1,Washington,33.33%
2012,1,1,Philadelphia,50.00%
2012,1,1,Miami,0.00%
2012,1,1,Indianapolis,33.33%
2012,1,1,Dallas,50.00%
2012,1,1,Tampa Bay,100.00%
2012,1,1,Jacksonville,0.00%
2012,1,1,LA Rams,33.33%
2011,12,25,NY Jets,50.00%
2011,12,25,New England,75.00%
2011,12,25,Detroit,100.00%
2011,12,25,Green Bay,100.00%
2011,12,25,Tennessee,50.00%
2011,12,25,Carolina,60.00%
2011,12,25,Minnesota,66.67%
2011,12,25,New Orleans,100.00%
2011,12,25,NY Giants,50.00%
2011,12,25,Atlanta,40.00%
2011,12,25,Jacksonville,66.67%
2011,12,25,Pittsburgh,75.00%
2011,12,25,Seattle,66.67%
2011,12,25,Las Vegas,0.00%
2011,12,25,LA Chargers,33.33%
2011,12,25,Arizona,33.33%
2011,12,25,Philadelphia,66.67%
2011,12,25,Denver,66.67%
2011,12,25,Buffalo,16.67%
2011,12,25,Baltimore,100.00%
2011,12,25,Dallas,50.00%
2011,12,25,Tampa Bay,100.00%
2011,12,25,Cincinnati,33.33%
2011,12,25,Houston,33.33%
2011,12,25,Miami,100.00%
2011,12,25,Washington,50.00%
2011,12,25,Cleveland,50.00%
2011,12,25,Indianapolis,20.00%
2011,12,25,San Francisco,50.00%
2011,12,25,LA Rams,0.00%
2011,12,25,Kansas City,25.00%
2011,12,18,NY Jets,100.00%
2011,12,18,Tennessee,50.00%
2011,12,18,New England,25.00%
2011,12,18,Green Bay,33.33%
2011,12,18,NY Giants,60.00%
2011,12,18,Detroit,33.33%
2011,12,18,Carolina,50.00%
2011,12,18,Buffalo,0.00%
2011,12,18,Las Vegas,66.67%
2011,12,18,Atlanta,40.00%
2011,12,18,Minnesota,75.00%
2011,12,18,Chicago,100.00%
2011,12,18,Jacksonville,100.00%
2011,12,18,New Orleans,0.00%
2011,12,18,Arizona,100.00%
2011,12,18,LA Chargers,100.00%
2011,12,18,Pittsburgh,33.33%
2011,12,18,Houston,50.00%
2011,12,18,Dallas,66.67%
2011,12,18,Baltimore,75.00%
2011,12,18,Cincinnati,33.33%
2011,12,18,Seattle,33.33%
2011,12,18,Philadelphia,66.67%
2011,12,18,Miami,33.33%
2011,12,18,Denver,50.00%
2011,12,18,Tampa Bay,100.00%
2011,12,18,Washington,40.00%
2011,12,18,Indianapolis,33.33%
2011,12,18,Cleveland,0.00%
2011,12,18,LA Rams,50.00%
2011,12,18,Kansas City,0.00%
2011,12,18,San Francisco,0.00%
2011,12,11,NY Jets,100.00%
2011,12,11,Tennessee,33.33%
2011,12,11,New England,100.00%
2011,12,11,Green Bay,80.00%
2011,12,11,NY Giants,75.00%
2011,12,11,Detroit,66.67%
2011,12,11,Buffalo,50.00%
2011,12,11,New Orleans,100.00%
2011,12,11,Atlanta,50.00%
2011,12,11,Carolina,100.00%
2011,12,11,Las Vegas,100.00%
2011,12,11,Chicago,0.00%
2011,12,11,Minnesota,33.33%
2011,12,11,Pittsburgh,33.33%
2011,12,11,Arizona,50.00%
2011,12,11,Seattle,66.67%
2011,12,11,Cincinnati,50.00%
2011,12,11,Houston,66.67%
2011,12,11,LA Chargers,50.00%
2011,12,11,Miami,75.00%
2011,12,11,Philadelphia,100.00%
2011,12,11,Baltimore,40.00%
2011,12,11,Denver,0.00%
2011,12,11,Jacksonville,100.00%
2011,12,11,Indianapolis,66.67%
2011,12,11,Washington,33.33%
2011,12,11,Dallas,50.00%
2011,12,11,Cleveland,0.00%
2011,12,11,Tampa Bay,0.00%
2011,12,11,Kansas City,0.00%
2011,12,11,San Francisco,0.00%
2011,12,4,Tennessee,50.00%
2011,12,4,NY Jets,100.00%
2011,12,4,New England,80.00%
2011,12,4,Green Bay,50.00%
2011,12,4,Detroit,100.00%
2011,12,4,NY Giants,66.67%
2011,12,4,Chicago,50.00%
2011,12,4,Buffalo,100.00%
2011,12,4,Atlanta,75.00%
2011,12,4,New Orleans,83.33%
2011,12,4,Minnesota,50.00%
2011,12,4,Las Vegas,20.00%
2011,12,4,Arizona,25.00%
2011,12,4,Cincinnati,25.00%
2011,12,4,Carolina,100.00%
2011,12,4,Seattle,66.67%
2011,12,4,LA Chargers,50.00%
2011,12,4,Pittsburgh,33.33%
2011,12,4,Denver,33.33%
2011,12,4,Houston,50.00%
2011,12,4,Baltimore,50.00%
2011,12,4,Philadelphia,100.00%
2011,12,4,Cleveland,50.00%
2011,12,4,Washington,33.33%
2011,12,4,Miami,0.00%
2011,12,4,Indianapolis,33.33%
2011,12,4,Dallas,50.00%
2011,12,4,Tampa Bay,100.00%
2011,12,4,Jacksonville,0.00%
2011,12,4,LA Rams,33.33%
2011,11,27,Tennessee,100.00%
2011,11,27,Green Bay,50.00%
2011,11,27,New England,50.00%
2011,11,27,NY Jets,50.00%
2011,11,27,Chicago,100.00%
2011,11,27,Detroit,100.00%
2011,11,27,Las Vegas,60.00%
2011,11,27,Buffalo,0.00%
2011,11,27,Arizona,0.00%
2011,11,27,Minnesota,66.67%
2011,11,27,Atlanta,33.33%
2011,11,27,Cincinnati,50.00%
2011,11,27,New Orleans,0.00%
2011,11,27,Pittsburgh,75.00%
2011,11,27,Denver,0.00%
2011,11,27,LA Chargers,50.00%
2011,11,27,Seattle,75.00%
2011,11,27,Houston,50.00%
2011,11,27,Carolina,60.00%
2011,11,27,Baltimore,50.00%
2011,11,27,Washington,100.00%
2011,11,27,Cleveland,50.00%
2011,11,27,Miami,0.00%
2011,11,27,Jacksonville,33.33%
2011,11,27,Philadelphia,40.00%
2011,11,27,Indianapolis,0.00%
2011,11,27,Dallas,50.00%
2011,11,27,Kansas City,0.00%
2011,11,27,Tampa Bay,50.00%
2011,11,20,Tennessee,50.00%
2011,11,20,New England,60.00%
2011,11,20,Green Bay,80.00%
2011,11,20,Buffalo,33.33%
2011,11,20,NY Jets,50.00%
2011,11,20,NY Giants,25.00%
2011,11,20,Atlanta,0.00%
2011,11,20,Las Vegas,33.33%
2011,11,20,Arizona,75.00%
2011,11,20,Chicago,50.00%
2011,11,20,Cincinnati,100.00%
2011,11,20,Minnesota,100.00%
2011,11,20,New Orleans,0.00%
2011,11,20,Pittsburgh,75.00%
2011,11,20,Denver,0.00%
2011,11,20,LA Chargers,50.00%
2011,11,20,Detroit,16.67%
2011,11,20,Houston,50.00%
2011,11,20,Jacksonville,66.67%
